Date,High,Low,Open,Close,Volume,Adj Close,PPG-15ma,PPG-50ma,PPG-100ma,PPG-200ma
2002-10-25,24.600000381469727,23.625,24.0,24.5049991607666,1944800.0,16.070331573486328,15.724945449829102,16.687044773101807,17.708068675994873,17.340757966041565
2002-10-28,24.674999237060547,23.80500030517578,24.674999237060547,23.9950008392334,1522400.0,15.735876083374023,15.838835843404134,16.62795747756958,17.68470048904419,17.33903513431549
2002-10-29,24.024999618530273,22.78499984741211,23.924999237060547,23.200000762939453,2550800.0,15.21451473236084,15.889113680521648,16.54847469329834,17.654230737686156,17.337587904930114
2002-10-30,23.44499969482422,22.825000762939453,23.200000762939453,23.350000381469727,1710600.0,15.312888145446777,16.004752922058106,16.480271816253662,17.62100124359131,17.336696577072143
2002-10-31,23.709999084472656,23.155000686645508,23.375,23.514999389648438,910400.0,15.42109203338623,16.029454549153645,16.413052597045898,17.591978731155397,17.339196610450745
2002-11-01,24.59000015258789,23.375,23.475000381469727,24.475000381469727,1820800.0,16.050655364990234,16.043663533528647,16.353702850341797,17.564727182388307,17.346509799957275
2002-11-04,25.0,24.25,24.700000762939453,24.344999313354492,2039200.0,15.965398788452148,16.080169359842937,16.30228816986084,17.538478479385375,17.35410132408142
2002-11-05,24.725000381469727,24.174999237060547,24.344999313354492,24.40999984741211,1393200.0,16.00802993774414,16.04453754425049,16.24870937347412,17.513209466934203,17.361745886802673
2002-11-06,25.104999542236328,24.290000915527344,24.5,25.09000015258789,1077000.0,16.453977584838867,16.10006154378255,16.205623435974122,17.486345357894898,17.36958647251129
2002-11-07,24.895000457763672,24.040000915527344,24.8700008392334,24.100000381469727,837200.0,15.941339492797852,16.04970957438151,16.16035110473633,17.45484311103821,17.374351458549498
2002-11-08,24.56999969482422,23.440000534057617,24.149999618530273,23.639999389648438,1065600.0,15.637065887451172,16.005085754394532,16.107419319152832,17.418182306289673,17.375513367652893
2002-11-11,23.704999923706055,22.920000076293945,23.625,23.049999237060547,846600.0,15.246798515319824,15.867334810892741,16.043337726593016,17.375698337554933,17.375716743469237
2002-11-12,24.084999084472656,22.950000762939453,23.05500030517578,23.905000686645508,1662600.0,15.812347412109375,15.817782910664876,15.998830127716065,17.34049736022949,17.380269126892088
2002-11-13,24.28499984741211,23.3700008392334,23.850000381469727,23.649999618530273,1724000.0,15.643672943115234,15.763544400533041,15.94622724533081,17.302633113861084,17.38272910118103
2002-11-14,24.450000762939453,23.81999969482422,23.924999237060547,24.405000686645508,737000.0,16.143085479736328,15.777138264973958,15.917581157684326,17.268818950653078,17.385636472702025
2002-11-15,24.65999984741211,24.149999618530273,24.25,24.475000381469727,903800.0,16.18938636779785,15.785075251261393,15.887303562164307,17.236867561340333,17.389543957710266
2002-11-18,24.645000457763672,23.905000686645508,24.600000381469727,23.915000915527344,1104800.0,15.818963050842285,15.790614382425945,15.847059898376465,17.20254651069641,17.39308856964111
2002-11-19,24.325000762939453,23.549999237060547,23.920000076293945,24.010000228881836,1349200.0,15.881803512573242,15.83510030110677,15.812204399108886,17.159869661331175,17.39824445724487
2002-11-20,24.295000076293945,23.655000686645508,24.094999313354492,24.200000762939453,859400.0,16.007484436035156,15.88140672047933,15.780190467834473,17.121216497421266,17.403484253883363
2002-11-21,24.024999618530273,22.06999969482422,22.1299991607666,24.010000228881836,8074800.0,15.881803512573242,15.912120819091797,15.75733627319336,17.081697149276735,17.408383917808532
2002-11-22,24.325000762939453,23.325000762939453,24.0049991607666,23.395000457763672,3289200.0,15.475006103515625,15.873744201660156,15.72929702758789,17.041397562026976,17.410737180709837
2002-11-25,23.844999313354492,23.094999313354492,23.325000762939453,23.540000915527344,1431200.0,15.570914268493652,15.847445233662922,15.703569469451905,16.995774517059328,17.410303277969362
2002-11-26,23.625,23.170000076293945,23.530000686645508,23.485000610351562,2067800.0,15.534534454345703,15.815878868103027,15.681573810577392,16.94786714553833,17.410055804252625
2002-11-27,24.55500030517578,23.475000381469727,23.600000381469727,24.545000076293945,1562400.0,16.235694885253906,15.801326688130697,15.674978542327882,16.912798194885255,17.412929816246034
2002-11-29,25.09000015258789,24.649999618530273,24.700000762939453,25.040000915527344,942600.0,16.5631160736084,15.842778460184734,15.682342281341553,16.882826290130616,17.417715520858764
2002-12-02,25.325000762939453,24.114999771118164,25.28499984741211,24.364999771118164,1604600.0,16.116619110107422,15.874748675028483,15.675398502349854,16.853500080108642,17.419073467254638
2002-12-03,24.450000762939453,23.950000762939453,24.3700008392334,24.079999923706055,1351800.0,15.928106307983398,15.920169194539389,15.668028926849365,16.823851261138916,17.42183086872101
2002-12-04,24.190000534057617,23.5,24.079999923706055,23.940000534057617,993200.0,15.835505485534668,15.921713066101074,15.674349746704102,16.797963781356813,17.42186399936676
2002-12-05,24.0,23.510000228881836,24.0,23.71500015258789,806400.0,15.68666934967041,15.924579493204753,15.678218593597412,16.773550205230713,17.420200023651123
2002-12-06,24.200000762939453,23.274999618530273,23.299999237060547,24.030000686645508,937000.0,15.895036697387695,15.908042907714844,15.684615268707276,16.749267139434814,17.418269548416138
2002-12-09,24.075000762939453,23.604999542236328,23.75,23.665000915527344,1300800.0,15.653600692749023,15.872323862711589,15.695561065673829,16.723155670166015,17.414566612243654
2002-12-10,24.024999618530273,23.5,23.75,24.024999618530273,1009400.0,15.891728401184082,15.877174886067708,15.720253810882568,16.713943490982057,17.41158588886261
2002-12-11,24.424999237060547,23.670000076293945,23.899999618530273,24.190000534057617,1085600.0,16.000871658325195,15.885112762451172,15.729029541015626,16.713570051193237,17.40889244556427
2002-12-12,24.43000030517578,23.895000457763672,24.075000762939453,24.364999771118164,1722400.0,16.116619110107422,15.892388407389323,15.756908473968506,16.714972591400148,17.406535506248474
2002-12-13,24.5,24.155000686645508,24.364999771118164,24.25,1627000.0,16.040550231933594,15.902971522013347,15.782413654327392,16.702496185302735,17.401779198646544
2002-12-16,25.299999237060547,24.25,24.25,25.299999237060547,1992000.0,16.735095977783203,15.986977513631185,15.830400676727296,16.68615800857544,17.397765908241272
2002-12-17,25.440000534057617,25.104999542236328,25.235000610351562,25.225000381469727,1796800.0,16.685487747192383,16.0612824122111,15.883560028076172,16.670723457336425,17.396541152000427
2002-12-18,24.9950008392334,24.549999237060547,24.864999771118164,24.670000076293945,2153000.0,16.31837272644043,16.113538297017417,15.920720539093018,16.640322360992432,17.39204333782196
2002-12-19,24.950000762939453,24.395000457763672,24.625,24.475000381469727,1153200.0,16.18938636779785,16.110451062520344,15.972942276000976,16.619243183135985,17.38576995372772
2002-12-20,25.110000610351562,24.649999618530273,24.649999618530273,24.950000762939453,1425200.0,16.50358772277832,16.10648250579834,16.00200267791748,16.59743236541748,17.380469908714293
2002-12-23,25.1299991607666,24.665000915527344,25.024999618530273,24.78499984741211,1179000.0,16.394441604614258,16.125004005432128,16.013141098022462,16.57534387588501,17.374898743629455
2002-12-24,24.950000762939453,24.75,24.774999618530273,24.75,268200.0,16.37128448486328,16.154549217224123,16.03221055984497,16.56340784072876,17.368694911003114
2002-12-26,25.25,24.674999237060547,24.795000076293945,24.81999969482422,784600.0,16.417593002319336,16.19335505167643,16.02971227645874,16.551381492614745,17.36388556957245
2002-12-27,25.1299991607666,24.725000381469727,24.850000381469727,24.725000381469727,1130000.0,16.354753494262695,16.23789399464925,16.044384994506835,16.5314351272583,17.35735681056976
2002-12-30,25.174999237060547,24.68000030517578,24.774999618530273,25.05500030517578,1205000.0,16.57303810119629,16.283094088236492,16.04191337585449,16.508984184265138,17.350950379371643
2002-12-31,25.25,24.614999771118164,25.149999618530273,25.075000762939453,1199800.0,16.586267471313477,16.345271873474122,16.047510261535646,16.48404245376587,17.344432406425476
2003-01-02,25.864999771118164,25.049999237060547,25.200000762939453,25.84000015258789,1392400.0,17.0922908782959,16.42530937194824,16.043094825744628,16.46517734527588,17.339814639091493
2003-01-03,25.895000457763672,25.625,25.860000610351562,25.809999465942383,1101600.0,17.07244300842285,16.49674746195475,16.05343116760254,16.447195835113526,17.33387008190155
2003-01-06,26.334999084472656,25.850000381469727,25.850000381469727,26.229999542236328,1531400.0,17.350255966186523,16.578989919026693,16.071291275024414,16.434681224823,17.33223807811737
2003-01-07,26.295000076293945,25.959999084472656,26.25,26.049999237060547,1311000.0,17.231191635131836,16.658366012573243,16.0971315574646,16.41923818588257,17.331416001319884
2003-01-08,26.040000915527344,25.524999618530273,25.985000610351562,25.559999465942383,1549400.0,16.907072067260742,16.66983108520508,16.113866367340087,16.40045557022095,17.330863070487975
2003-01-09,26.1299991607666,25.614999771118164,25.674999237060547,26.094999313354492,1496800.0,17.26096534729004,16.708196258544923,16.14436815261841,16.386162815093993,17.33009292125702
2003-01-10,26.524999618530273,25.950000762939453,26.0,26.325000762939453,1407200.0,17.413095474243164,16.781177775065103,16.188339767456053,16.368407230377198,17.327838292121886
2003-01-13,26.625,26.049999237060547,26.625,26.049999237060547,1493000.0,17.231191635131836,16.850631459554037,16.226705837249757,16.353488826751708,17.325304083824157
2003-01-14,26.315000534057617,26.024999618530273,26.024999618530273,26.145000457763672,1445000.0,17.294036865234375,16.903328069051106,16.26416473388672,16.33860866546631,17.323746342658996
2003-01-15,26.174999237060547,25.700000762939453,26.174999237060547,25.924999237060547,1346800.0,17.14850616455078,16.95359903971354,16.28612174987793,16.319912300109863,17.321557879447937
2003-01-16,26.625,25.924999237060547,25.924999237060547,26.309999465942383,1747200.0,17.403179168701172,17.02239201863607,16.31487735748291,16.308582763671875,17.321531109809875
2003-01-17,26.424999237060547,26.0,26.25,26.059999465942383,1128400.0,17.237815856933594,17.077073542277017,16.3394730758667,16.29409122467041,17.3225026845932
2003-01-21,26.219999313354492,25.454999923706055,26.184999465942383,25.454999923706055,876800.0,16.837631225585938,17.1092653910319,16.34714614868164,16.27638479232788,17.320035805702208
2003-01-22,25.600000381469727,25.05500030517578,25.424999237060547,25.104999542236328,1174200.0,16.606111526489258,17.111470286051432,16.360441589355467,16.260396347045898,17.31600755214691
2003-01-23,25.549999237060547,25.065000534057617,25.149999618530273,25.46500015258789,1205000.0,16.844236373901367,17.128668212890624,16.384584999084474,16.246002159118653,17.312749981880188
2003-01-24,25.325000762939453,24.760000228881836,25.25,24.774999618530273,960000.0,16.387828826904297,17.081704076131185,16.40740560531616,16.22537166595459,17.305982804298402
2003-01-27,24.795000076293945,23.96500015258789,24.780000686645508,24.03499984741211,1271200.0,15.898344039916992,17.003430811564126,16.409125537872313,16.20397783279419,17.297818083763122
2003-01-28,24.469999313354492,24.049999237060547,24.084999084472656,24.434999465942383,1032200.0,16.16292953491211,16.924275716145832,16.419510669708252,16.18286895751953,17.29084707736969
2003-01-29,24.645000457763672,23.815000534057617,24.075000762939453,24.459999084472656,1625200.0,16.179471969604492,16.854161071777344,16.420238399505614,16.16890977859497,17.284830965995788
2003-01-30,24.46500015258789,23.670000076293945,24.46500015258789,23.69499969482422,1799000.0,15.673439979553223,16.771918932596844,16.40991947174072,16.148611516952514,17.27382960319519
2003-01-31,24.655000686645508,23.3700008392334,23.375,24.415000915527344,2177800.0,16.149700164794922,16.69783458709717,16.416534214019777,16.13179705619812,17.26590410232544
2003-02-03,25.0049991607666,24.350000381469727,24.399999618530273,24.549999237060547,1309200.0,16.238994598388672,16.619561195373535,16.423678035736085,16.117941217422484,17.261461582183838
2003-02-04,24.434999465942383,24.100000381469727,24.424999237060547,24.385000228881836,985000.0,16.129859924316406,16.546139081319172,16.42612554550171,16.103158006668092,17.255698165893556
2003-02-05,24.895000457763672,24.30500030517578,24.389999389648438,24.399999618530273,1075400.0,16.13978385925293,16.46918888092041,16.431285152435304,16.09431071281433,17.251179580688476
2003-02-06,24.440000534057617,24.020000457763672,24.325000762939453,24.125,824000.0,15.957873344421387,16.38981335957845,16.440942497253417,16.085119762420653,17.2465913438797
2003-02-07,24.325000762939453,23.760000228881836,24.25,23.850000381469727,936800.0,15.775978088378906,16.281333287556965,16.445043773651122,16.074306621551514,17.240948281288148
2003-02-10,24.100000381469727,23.600000381469727,23.850000381469727,24.040000915527344,868600.0,15.901640892028809,16.192254956563314,16.452385902404785,16.066979856491088,17.23672499656677
2003-02-11,24.170000076293945,23.530000686645508,24.040000915527344,23.709999084472656,969800.0,15.683366775512695,16.115303993225098,16.44133934020996,16.05815894126892,17.230974197387695
2003-02-12,23.93000030517578,23.489999771118164,23.690000534057617,23.5,1028400.0,15.544466018676758,16.0445276260376,16.420966339111327,16.05165431022644,17.22591793060303
2003-02-13,23.575000762939453,23.229999542236328,23.290000915527344,23.489999771118164,890000.0,15.681303024291992,15.966998736063639,16.41226001739502,16.043829259872435,17.219833774566652
2003-02-14,23.844999313354492,23.184999465942383,23.4950008392334,23.690000534057617,1032600.0,15.814827919006348,15.92879867553711,16.40999444961548,16.03901168823242,17.214562621116638
2003-02-18,24.434999465942383,23.7450008392334,23.75,24.239999771118164,1002600.0,16.18199348449707,15.947708638509114,16.416924209594725,16.045636978149414,17.208979105949403
2003-02-19,24.274999618530273,23.790000915527344,24.21500015258789,23.94499969482422,754800.0,15.985054969787598,15.93585033416748,16.42289192199707,16.050555257797242,17.201894016265868
2003-02-20,24.0,23.510000228881836,23.94499969482422,23.545000076293945,838400.0,15.718026161193848,15.905087280273438,16.419351711273194,16.051983489990235,17.193231549263
2003-02-21,24.040000915527344,23.40999984741211,23.575000762939453,23.954999923706055,1061600.0,15.991738319396973,15.926307169596354,16.42611446380615,16.06083776473999,17.18409628868103
2003-02-24,23.94499969482422,23.364999771118164,23.940000534057617,23.375,1179000.0,15.604536056518555,15.889962895711262,16.42037061691284,16.070312213897704,17.17159273147583
2003-02-25,23.225000381469727,22.5,23.174999237060547,23.200000762939453,2309600.0,15.487713813781738,15.839877510070801,16.410107460021973,16.0695685005188,17.158456244468688
2003-02-26,23.600000381469727,23.184999465942383,23.204999923706055,23.30500030517578,1126400.0,15.557807922363281,15.801740709940592,16.39893123626709,16.0779198551178,17.145995755195617
2003-02-27,23.614999771118164,23.174999237060547,23.30500030517578,23.420000076293945,1115200.0,15.634583473205566,15.768060684204102,16.39081190109253,16.08661277770996,17.13334949493408
2003-02-28,23.725000381469727,23.114999771118164,23.450000762939453,23.200000762939453,1365600.0,15.487713813781738,15.736716715494792,16.3658642578125,16.0981324672699,17.11785300731659
2003-03-03,23.625,23.075000762939453,23.325000762939453,23.09000015258789,1118600.0,15.414274215698242,15.712603123982747,16.340439987182616,16.112000007629394,17.10058961391449
2003-03-04,23.040000915527344,22.290000915527344,23.0,22.325000762939453,1807200.0,14.90358829498291,15.646066284179687,16.312144298553466,16.11643241882324,17.08140754699707
2003-03-05,22.325000762939453,21.65999984741211,22.325000762939453,22.209999084472656,1992400.0,14.826812744140625,15.588962682088216,16.284892826080323,16.12891755104065,17.06171142578125
2003-03-06,22.18000030517578,21.645000457763672,22.174999237060547,21.649999618530273,1717200.0,14.452980041503906,15.516196950276692,16.243880672454836,16.12294167518616,17.04048789024353
2003-03-07,22.145000457763672,21.399999618530273,21.649999618530273,21.81999969482422,1570000.0,14.566459655761719,15.441874059041341,16.207321033477783,16.11023106575012,17.020059633255006
2003-03-10,21.899999618530273,21.385000228881836,21.825000762939453,21.434999465942383,1225200.0,14.309443473815918,15.341515096028646,16.166084213256838,16.099147386550904,16.997858023643495
2003-03-11,21.645000457763672,21.30500030517578,21.434999465942383,21.31999969482422,1631800.0,14.232671737670898,15.2115603129069,16.122385787963868,16.076049032211305,16.974084420204164
2003-03-12,21.825000762939453,21.30500030517578,21.639999389648438,21.735000610351562,2657200.0,14.509718894958496,15.11320457458496,16.085485095977784,16.064935045242308,16.95226568222046
2003-03-13,22.469999313354492,21.920000076293945,21.950000762939453,22.469999313354492,2038200.0,15.000388145446777,15.065362040201823,16.054032096862795,16.04797273635864,16.933941931724547
2003-03-14,22.774999618530273,22.25,22.469999313354492,22.545000076293945,1748200.0,15.050450325012207,15.00260950724284,16.023315753936767,16.035413007736206,16.916714839935302
2003-03-17,23.264999389648438,22.239999771118164,22.4950008392334,23.204999923706055,1703600.0,15.491052627563477,14.9950439453125,15.991290988922119,16.017192907333374,16.902553386688233
2003-03-18,23.850000381469727,23.309999465942383,23.325000762939453,23.700000762939453,1344800.0,15.821503639221191,15.017296600341798,15.966272201538086,16.00985168457031,16.888595671653746
2003-03-19,23.850000381469727,23.43000030517578,23.850000381469727,23.719999313354492,1620000.0,15.83484935760498,15.03576602935791,15.935964069366456,16.003627672195435,16.877520389556885
2003-03-20,23.844999313354492,23.264999389648438,23.719999313354492,23.709999084472656,1097600.0,15.82817554473877,15.048672167460124,15.907903747558594,16.002517652511596,16.86694883823395
2003-03-21,25.024999618530273,23.940000534057617,23.940000534057617,24.9950008392334,1874000.0,16.686006546020508,15.128558349609374,15.903482437133789,16.008674402236938,16.858371539115907
2003-03-24,25.0,23.69499969482422,25.0,23.825000762939453,1849000.0,15.904943466186523,15.16126963297526,15.876361999511719,16.010365076065064,16.847532782554627
2003-03-25,24.09000015258789,23.655000686645508,23.84000015258789,23.860000610351562,1181000.0,15.928312301635742,15.229584566752116,15.84666633605957,16.017503051757814,16.835866894721985
2003-03-26,23.924999237060547,23.424999237060547,23.864999771118164,23.6200008392334,1132800.0,15.76809310913086,15.292336591084798,15.81740436553955,16.022055101394653,16.821528172492982
2003-03-27,23.524999618530273,23.075000762939453,23.424999237060547,23.34000015258789,1522600.0,15.581178665161133,15.367549832661947,15.783147201538085,16.0236559677124,16.8078173494339
2003-03-28,23.325000762939453,23.040000915527344,23.225000381469727,23.260000228881836,1516600.0,15.527765274047852,15.431636873881022,15.750732383728028,16.01842706680298,16.79157712459564
2003-03-31,23.049999237060547,22.329999923706055,22.329999923706055,22.540000915527344,2081600.0,15.047114372253418,15.480814933776855,15.703611087799072,16.00924422264099,16.773861351013185
2003-04-01,23.350000381469727,22.424999237060547,22.674999237060547,23.135000228881836,1972000.0,15.444323539733887,15.561591720581054,15.667741241455078,16.003607158660888,16.758408312797545
2003-04-02,23.924999237060547,23.46500015258789,23.5,23.770000457763672,1365200.0,15.868231773376465,15.65215924580892,15.648353252410889,15.997749700546265,16.74204752922058
2003-04-03,23.774999618530273,23.104999542236328,23.774999618530273,23.110000610351562,3280000.0,15.427633285522461,15.680642255147298,15.624783687591552,15.99261263847351,16.72372787475586
2003-04-04,23.30500030517578,22.834999084472656,23.25,23.065000534057617,3236000.0,15.397598266601562,15.703785451253255,15.595850925445557,15.990217962265014,16.704200134277343
2003-04-07,23.75,23.350000381469727,23.5,23.395000457763672,2644400.0,15.617892265319824,15.71224142710368,15.580452194213867,15.993928899765015,16.684813618659973
2003-04-08,23.399999618530273,22.799999237060547,23.375,22.924999237060547,1987400.0,15.304136276245117,15.67775026957194,15.56856803894043,15.988846788406372,16.66467207431793
2003-04-09,23.049999237060547,22.450000762939453,22.975000381469727,22.4950008392334,2170800.0,15.01707649230957,15.623232078552245,15.545650978088378,15.982580823898315,16.6426069688797
2003-04-10,22.959999084472656,22.450000762939453,22.514999389648438,22.950000762939453,1372000.0,15.320820808410645,15.589408429463704,15.528477954864503,15.974358177185058,16.62158856391907
2003-04-11,23.424999237060547,22.809999465942383,23.125,22.809999465942383,1397600.0,15.227359771728516,15.49216531117757,15.519556350708008,15.964737911224365,16.600802736282347
2003-04-14,23.030000686645508,22.700000762939453,22.809999465942383,22.940000534057617,1878600.0,15.3141450881958,15.452778752644857,15.502845249176026,15.9596897315979,16.581118121147156
2003-04-15,23.174999237060547,22.549999237060547,22.885000228881836,23.174999237060547,1336000.0,15.471020698547363,15.422292645772298,15.4874857711792,15.955581903457642,16.55772578239441
2003-04-16,23.299999237060547,22.704999923706055,23.25,22.7450008392334,1104400.0,15.183971405029297,15.383351198832194,15.468568000793457,15.947346773147583,16.534281635284422
2003-04-17,23.094999313354492,22.709999084472656,22.75,23.040000915527344,1656200.0,15.380908966064453,15.369999885559082,15.453390502929688,15.942337827682495,16.512017488479614
2003-04-21,23.344999313354492,22.889999389648438,23.165000915527344,23.010000228881836,1444800.0,15.360875129699707,15.358873875935872,15.441450538635253,15.941196517944336,16.491297039985657
2003-04-22,23.71500015258789,22.84000015258789,22.975000381469727,23.674999237060547,1830200.0,15.804810523986816,15.4093869527181,15.442027187347412,15.943535480499268,16.469654998779298
2003-04-23,24.049999237060547,23.450000762939453,23.575000762939453,23.924999237060547,1652800.0,15.971701622009277,15.444545491536458,15.443428401947022,15.947907152175903,16.447887148857117
2003-04-24,23.975000381469727,23.260000228881836,23.924999237060547,23.735000610351562,1482600.0,15.844867706298828,15.442987887064616,15.446658420562745,15.943998880386353,16.428398537635804
2003-04-25,23.735000610351562,22.924999237060547,23.735000610351562,23.09000015258789,1433800.0,15.414274215698242,15.442097282409668,15.444054584503174,15.93251046180725,16.40766837596893
2003-04-28,23.885000228881836,23.18000030517578,23.200000762939453,23.825000762939453,1016800.0,15.904943466186523,15.475920295715332,15.448527393341065,15.930393705368042,16.391946892738343
2003-04-29,24.100000381469727,23.700000762939453,23.924999237060547,24.024999618530273,1775200.0,16.038461685180664,15.503958257039388,15.45300006866455,15.931497259140015,16.377674260139464
2003-04-30,24.459999084472656,23.725000381469727,23.959999084472656,24.2549991607666,2625800.0,16.191999435424805,15.563149134318033,15.453200187683105,15.935062198638915,16.366512989997865
2003-05-01,24.260000228881836,23.7450008392334,24.190000534057617,24.21500015258789,2130800.0,16.165294647216797,15.63969701131185,15.45680498123169,15.93984845161438,16.356699328422547
2003-05-02,24.475000381469727,24.165000915527344,24.21500015258789,24.46500015258789,1847800.0,16.33219337463379,15.707121849060059,15.469088325500488,15.94422001838684,16.34674357891083
2003-05-05,24.520000457763672,24.229999542236328,24.46500015258789,24.34000015258789,1144600.0,16.24875259399414,15.775214703877767,15.474228610992432,15.950171537399292,16.336663603782654
2003-05-06,24.575000762939453,24.170000076293945,24.399999618530273,24.385000228881836,1435800.0,16.278793334960938,15.839524586995443,15.487713756561279,15.95404218673706,16.333992838859558
2003-05-07,24.385000228881836,23.725000381469727,24.209999084472656,24.05500030517578,2186800.0,16.058494567871094,15.878689511617024,15.499129371643066,15.95461841583252,16.33409423351288
2003-05-08,23.84000015258789,23.274999618530273,23.75,23.450000762939453,1596800.0,15.795791625976562,15.919477526346842,15.503889045715333,15.95141014099121,16.333191366195678
2003-05-09,23.834999084472656,23.450000762939453,23.649999618530273,23.704999923706055,1417800.0,15.967556953430176,15.958587392171223,15.510548515319824,15.950680208206176,16.326588196754457
2003-05-12,24.18000030517578,23.424999237060547,23.68000030517578,24.079999923706055,1556000.0,16.220151901245117,16.015872510274253,15.525197277069092,15.945530767440795,16.315844388008117
2003-05-13,24.28499984741211,23.905000686645508,24.079999923706055,24.09000015258789,1715800.0,16.22688865661621,16.044011052449545,15.54144956588745,15.940944776535034,16.30583411693573
2003-05-14,24.235000610351562,23.610000610351562,24.21500015258789,23.774999618530273,1837800.0,16.01470375061035,16.04687786102295,15.563671875,15.937908086776734,16.289115223884583
2003-05-15,24.229999542236328,23.78499984741211,23.799999237060547,24.024999618530273,2017600.0,16.183101654052734,16.06942679087321,15.590797653198242,15.937845239639282,16.278544211387633
2003-05-16,24.139999389648438,23.950000762939453,24.010000228881836,24.049999237060547,1424400.0,16.19994354248047,16.121804745992026,15.625736923217774,15.934808797836304,16.266120581626893
2003-05-19,24.059999465942383,23.600000381469727,24.049999237060547,23.635000228881836,1508000.0,15.92040729522705,16.12283566792806,15.65281587600708,15.930068454742432,16.25270616531372
2003-05-20,24.204999923706055,23.350000381469727,23.665000915527344,23.635000228881836,1969800.0,15.92040729522705,16.114965375264486,15.685035152435303,15.92555968284607,16.244483761787414
2003-05-21,23.764999389648438,23.290000915527344,23.510000228881836,23.764999389648438,2029000.0,16.007970809936523,16.102696800231932,15.720541133880616,15.921463460922242,16.236422476768492
2003-05-22,24.014999389648438,23.6200008392334,23.760000228881836,23.940000534057617,1800600.0,16.125850677490234,16.100067202250163,15.75286376953125,15.919174432754517,16.225304780006407
2003-05-23,24.145000457763672,23.75,24.065000534057617,23.950000762939453,1057600.0,16.132577896118164,16.086759503682455,15.775507564544677,15.914769830703735,16.211877007484436
2003-05-27,24.424999237060547,23.68000030517578,23.825000762939453,24.375,1196200.0,16.418859481811523,16.09809996287028,15.802875747680664,15.913095750808715,16.198569102287294
2003-05-28,24.385000228881836,24.1200008392334,24.385000228881836,24.34000015258789,1538600.0,16.395286560058594,16.10586617787679,15.820960426330567,15.906125707626343,16.18565152645111
2003-05-29,24.520000457763672,23.934999465942383,24.350000381469727,24.05500030517578,2217800.0,16.20330810546875,16.115520413716634,15.828596515655518,15.897434358596803,16.172315096855165
2003-05-30,24.450000762939453,23.979999542236328,24.05500030517578,24.315000534057617,1931000.0,16.37844467163086,16.154363950093586,15.839468421936035,15.887716245651244,16.16119873523712
2003-06-02,24.799999237060547,24.30500030517578,24.440000534057617,24.5049991607666,1766800.0,16.506427764892578,16.190288670857747,15.853033466339111,15.880468606948853,16.14985339641571
2003-06-03,24.665000915527344,24.350000381469727,24.59000015258789,24.639999389648438,2052800.0,16.59735870361328,16.215435791015626,15.851260509490967,15.877371473312378,16.138913521766664
2003-06-04,25.309999465942383,24.665000915527344,24.68000030517578,25.290000915527344,1863400.0,17.035202026367188,16.269323348999023,15.87386568069458,15.875113840103149,16.13063832759857
2003-06-05,25.5,24.799999237060547,25.139999389648438,25.030000686645508,2082800.0,16.860071182250977,16.325681177775063,15.892500858306885,15.869583597183228,16.118995413780212
2003-06-06,25.385000228881836,24.829999923706055,25.174999237060547,24.850000381469727,1861800.0,16.738821029663086,16.36272913614909,15.911915416717529,15.86465989112854,16.109074358940124
2003-06-09,24.889999389648438,24.3799991607666,24.850000381469727,24.415000915527344,1203400.0,16.445802688598633,16.3791197458903,15.929207897186279,15.856177549362183,16.097393107414245
2003-06-10,24.75,24.454999923706055,24.540000915527344,24.594999313354492,1311400.0,16.567052841186523,16.422229448954266,15.949993648529052,15.85036301612854,16.0851376581192
2003-06-11,25.0,24.5,24.649999618530273,25.0,1405200.0,16.839859008789062,16.4835262298584,15.985848541259765,15.844729814529419,16.076656289100647
2003-06-12,25.600000381469727,25.1200008392334,25.200000762939453,25.514999389648438,2000400.0,17.18675422668457,16.562111790974935,16.02069715499878,15.844219198226929,16.06915521144867
2003-06-13,25.649999618530273,25.100000381469727,25.575000762939453,25.235000610351562,1342600.0,16.998159408569336,16.62026570638021,16.043295707702637,15.845824480056763,16.061104636192322
2003-06-16,25.674999237060547,25.280000686645508,25.299999237060547,25.674999237060547,1176000.0,17.294530868530273,16.69772923787435,16.080633659362793,15.852708673477172,16.056552510261536
2003-06-17,26.0,25.524999618530273,25.75,25.96500015258789,1642800.0,17.4898738861084,16.769130198160806,16.12247917175293,15.859165048599243,16.05258360385895
2003-06-18,25.969999313354492,25.520000457763672,25.969999313354492,25.600000381469727,1604400.0,17.244020462036133,16.825712458292642,16.155001735687257,15.867726964950561,16.046549315452577
2003-06-19,25.75,25.475000381469727,25.604999542236328,25.625,1902200.0,17.260852813720703,16.896215438842773,16.19413606643677,15.881352052688598,16.042664942741393
2003-06-20,26.040000915527344,25.625,26.024999618530273,25.78499984741211,2146200.0,17.36862564086914,16.96222750345866,16.24116704940796,15.893409013748169,16.03813898563385
2003-06-23,25.78499984741211,25.25,25.78499984741211,25.440000534057617,2038800.0,17.136241912841797,17.00421511332194,16.277475471496583,15.902976713180543,16.035943245887758
2003-06-24,25.575000762939453,25.399999618530273,25.43000030517578,25.5,2217800.0,17.176660537719727,17.042835235595703,16.316461486816408,15.918008918762206,16.033310217857363
2003-06-25,25.674999237060547,25.375,25.5,25.440000534057617,2198200.0,17.136241912841797,17.049571228027343,16.352903423309325,15.927874336242676,16.0298356962204
