Date,High,Low,Open,Close,Volume,Adj Close,GILD-15ma,GILD-50ma,GILD-100ma,GILD-200ma
2006-05-01,14.6850004196167,14.3100004196167,14.460000038146973,14.47249984741211,20896400.0,12.796515464782715,13.51463057200114,13.636679191589355,13.074308824539184,11.701352458000184
2006-05-02,14.550000190734863,13.430000305175781,14.52750015258789,13.699999809265137,62120800.0,12.11347484588623,13.410442797342936,13.607235450744628,13.07749192237854,11.711664385795594
2006-05-03,14.057499885559082,13.654999732971191,13.739999771118164,14.02750015258789,33714000.0,12.40304946899414,13.347075398763021,13.590126266479492,13.085493879318237,11.723335771560668
2006-05-04,14.1875,13.755000114440918,14.117500305175781,13.800000190734863,21512400.0,12.201898574829102,13.260277112325033,13.560638408660889,13.091196966171264,11.732840886116028
2006-05-05,14.09000015258789,13.567500114440918,13.917499542236328,14.0625,28068000.0,12.43399715423584,13.183941650390626,13.538400897979736,13.10063575744629,11.74350649356842
2006-05-08,14.262499809265137,14.0625,14.0625,14.130000114440918,18044000.0,12.493680000305176,13.115121841430664,13.51567705154419,13.111334524154664,11.754945764541626
2006-05-09,14.407500267028809,14.132499694824219,14.162500381469727,14.337499618530273,16369600.0,12.677149772644043,13.04895445505778,13.487736492156982,13.118850173950195,11.769181308746338
2006-05-10,14.592499732971191,14.1850004196167,14.307499885559082,14.197500228881836,22051200.0,12.553362846374512,12.926051266988118,13.463509521484376,13.129217367172242,11.784588403701783
2006-05-11,14.3125,14.0600004196167,14.237500190734863,14.149999618530273,17734800.0,12.511361122131348,12.799905840555827,13.443836154937744,13.1380592918396,11.79854763031006
2006-05-12,14.114999771118164,13.692500114440918,14.072500228881836,13.885000228881836,15861600.0,12.277052879333496,12.66757157643636,13.418415546417236,13.148780164718628,11.80972165107727
2006-05-15,14.412500381469727,14.024999618530273,14.095000267028809,14.270000457763672,24167600.0,12.617467880249023,12.572373199462891,13.40510841369629,13.16314832687378,11.822896161079406
2006-05-16,14.414999961853027,13.97249984741211,14.202500343322754,14.1850004196167,15444400.0,12.54231071472168,12.503406016031901,13.392906513214111,13.174466037750244,11.83608172416687
2006-05-17,14.1875,13.802499771118164,14.077500343322754,13.949999809265137,18948800.0,12.334525108337402,12.481153678894042,13.378361492156982,13.178290195465088,11.847045741081239
2006-05-18,14.057499885559082,13.255000114440918,14.012499809265137,13.4375,24780400.0,11.88137435913086,12.436501820882162,13.347282009124756,13.174642887115478,11.856130847930908
2006-05-19,13.75,13.137499809265137,13.425000190734863,13.734999656677246,28104000.0,12.144423484802246,12.398776245117187,13.322391929626464,13.175482902526856,11.86671908378601
2006-05-22,13.7524995803833,13.345000267028809,13.579999923706055,13.670000076293945,15877600.0,12.086949348449707,12.351471837361654,13.29405345916748,13.176588144302368,11.8782799243927
2006-05-23,13.9375,13.397500038146973,13.8125,13.442500114440918,17406400.0,11.885796546936035,12.336293284098307,13.259923515319825,13.177317609786988,11.890592350959778
2006-05-24,14.1274995803833,13.537500381469727,13.654999732971191,13.875,47514800.0,12.268210411071777,12.32730401357015,13.227340927124024,13.183197498321533,11.905391578674317
2006-05-25,14.0,13.760000228881836,13.885000228881836,13.949999809265137,15621600.0,12.334525108337402,12.336145782470703,13.192238368988036,13.190337371826171,11.919892387390137
2006-05-26,14.395000457763672,13.8125,14.0625,14.289999961853027,17447200.0,12.635150909423828,12.349556032816569,13.16690616607666,13.195775175094605,11.937145252227783
2006-05-30,14.295000076293945,13.9375,14.295000076293945,13.942500114440918,14099200.0,12.327893257141113,12.338503583272297,13.133572006225586,13.196482524871826,11.951657104492188
2006-05-31,14.337499618530273,13.9375,14.0024995803833,14.332500457763672,16526400.0,12.6727294921875,12.338208897908528,13.108416652679443,13.198051977157593,11.968147354125977
2006-06-01,14.720000267028809,14.430000305175781,14.532500267028809,14.664999961853027,23402000.0,12.96672534942627,12.36576639811198,13.092324333190918,13.20165509223938,11.985588102340698
2006-06-02,14.850000381469727,14.457500457763672,14.7475004196167,14.600000381469727,18830000.0,12.909253120422363,12.39229253133138,13.073314151763917,13.202738256454468,12.00400146007538
2006-06-05,14.630000114440918,14.085000038146973,14.484999656677246,14.1225004196167,11781600.0,12.487049102783203,12.406292279561361,13.048866157531739,13.201411952972412,12.020082759857178
2006-06-06,14.395000457763672,14.012499809265137,14.117500305175781,14.147500038146973,17065600.0,12.5091552734375,12.399071439107258,13.023445587158204,13.200660400390625,12.035489869117736
2006-06-07,14.494999885559082,14.147500038146973,14.147500038146973,14.202500343322754,20245600.0,12.557784080505371,12.400102996826172,12.998555507659912,13.197057304382325,12.051305918693542
2006-06-08,14.199999809265137,13.800000190734863,14.09749984741211,14.142499923706055,25942800.0,12.504731178283691,12.411450068155924,12.976141147613525,13.190801601409913,12.067409315109252
2006-06-09,14.5625,14.162500381469727,14.202500343322754,14.327500343322754,16822400.0,12.668310165405273,12.463912455240886,12.955318374633789,13.18693325996399,12.084518489837647
2006-06-12,14.4375,14.005000114440918,14.375,14.039999961853027,14520000.0,12.414103507995605,12.481891123453776,12.9309588432312,13.181495466232299,12.101130313873291
2006-06-13,14.4375,13.899999618530273,14.045000076293945,14.255000114440918,20730000.0,12.604203224182129,12.51637471516927,12.907969741821288,13.17676501274109,12.118847370147705
2006-06-14,14.335000038146973,13.970000267028809,14.199999809265137,14.234999656677246,15861200.0,12.586520195007324,12.563089625040691,12.879012298583984,13.175394515991211,12.136409702301025
2006-06-15,14.704999923706055,14.177499771118164,14.210000038146973,14.647500038146973,23163600.0,12.951251983642578,12.608625729878744,12.852751731872559,13.180257616043091,12.154745702743531
2006-06-16,14.6875,14.390000343322754,14.577500343322754,14.46500015258789,18366800.0,12.789886474609375,12.638983154296875,12.826004829406738,13.17992606163025,12.173114867210389
2006-06-19,14.492500305175781,13.9375,14.449999809265137,14.02750015258789,16876400.0,12.40304946899414,12.623509724934896,12.8012473487854,13.177162952423096,12.187604613304138
2006-06-20,14.0625,13.632499694824219,14.0625,13.8100004196167,17348800.0,12.210738182067871,12.61569938659668,12.773572063446045,13.169050483703613,12.201165962219239
2006-06-21,14.164999961853027,13.824999809265137,13.8725004196167,14.0024995803833,15347200.0,12.380942344665527,12.596246910095214,12.74766508102417,13.160805339813232,12.2159983253479
2006-06-22,14.164999961853027,13.6875,13.927499771118164,13.737500190734863,11219600.0,12.14663314819336,12.541574096679687,12.72352653503418,13.154284400939941,12.22875283718109
2006-06-23,14.052499771118164,13.667499542236328,13.667499542236328,13.892499923706055,8946400.0,12.283684730529785,12.499869537353515,12.699122772216796,13.14256880760193,12.242336297035218
2006-06-26,13.960000038146973,13.774999618530273,13.875,13.947500228881836,8453600.0,12.332314491271973,12.4895538965861,12.674188480377197,13.129924840927124,12.256328678131103
2006-06-27,14.082500457763672,13.692500114440918,13.962499618530273,13.795000076293945,12466400.0,12.197474479675293,12.468775177001953,12.647618427276612,13.117700843811035,12.268375844955445
2006-06-28,14.055000305175781,13.71500015258789,13.859999656677246,14.022500038146973,10408800.0,12.398627281188965,12.458164723714193,12.622197761535645,13.107510452270509,12.280224051475525
2006-06-29,14.757499694824219,14.082500457763672,14.125,14.737500190734863,28572800.0,13.030827522277832,12.493237813313803,12.594876098632813,13.10514521598816,12.295310635566711
2006-06-30,14.920000076293945,14.635000228881836,14.762499809265137,14.789999961853027,16653600.0,13.077248573303223,12.520500373840331,12.568350219726563,13.102536821365357,12.3108172082901
2006-07-03,14.84749984741211,14.6875,14.78499984741211,14.8149995803833,4117200.0,13.099350929260254,12.566183535257975,12.545095901489258,13.102271537780762,12.32577115058899
2006-07-05,14.802499771118164,14.524999618530273,14.65999984741211,14.7475004196167,13080400.0,13.039670944213867,12.595214716593425,12.524980449676514,13.103730459213256,12.339774594306945
2006-07-06,15.0600004196167,14.734999656677246,14.734999656677246,15.024999618530273,11522000.0,13.285035133361816,12.64178237915039,12.51914478302002,13.105940971374512,12.35518168926239
2006-07-07,15.317500114440918,14.880000114440918,14.96500015258789,15.1899995803833,18028000.0,13.430927276611328,12.673760732014975,12.53439712524414,13.109433536529542,12.37177140712738
2006-07-10,15.475000381469727,15.199999809265137,15.279999732971191,15.399999618530273,16923200.0,13.616607666015625,12.728875478108725,12.555706233978272,13.11232928276062,12.39011845111847
2006-07-11,15.640000343322754,15.164999961853027,15.454999923706055,15.4399995803833,24326800.0,13.651975631713867,12.812137222290039,12.574539604187011,13.113589267730713,12.407769198417663
2006-07-12,15.625,15.227499961853027,15.4399995803833,15.447500228881836,30699600.0,13.658607482910156,12.908661842346191,12.59178144454956,13.114230318069458,12.425187859535217
2006-07-13,15.475000381469727,15.180000305175781,15.324999809265137,15.274999618530273,17027200.0,13.506083488464355,12.98367125193278,12.619633617401123,13.113434534072876,12.440495495796204
2006-07-14,15.329999923706055,14.787500381469727,15.3125,14.977499961853027,14344400.0,13.243035316467285,13.056764729817708,12.636433334350587,13.11327980041504,12.454587354660035
2006-07-17,15.125,14.8125,14.927499771118164,14.850000381469727,14564800.0,13.130301475524902,13.113205846150716,12.655001392364502,13.107819900512695,12.468502388000488
2006-07-18,15.170000076293945,14.817500114440918,14.9399995803833,15.0625,22531200.0,13.318190574645996,13.17893091837565,12.672685260772704,13.10554307937622,12.482594246864318
2006-07-19,15.47249984741211,15.017499923706055,15.100000381469727,15.307499885559082,21082400.0,13.534818649291992,13.268087196350098,12.693508033752442,13.104592542648316,12.496376628875732
2006-07-20,15.40250015258789,14.579999923706055,15.257499694824219,14.837499618530273,32546000.0,13.119247436523438,13.316128540039063,12.70234998703003,13.095043239593506,12.509053769111633
2006-07-21,15.0625,14.505000114440918,14.542499542236328,14.927499771118164,27097600.0,13.198826789855957,13.327328491210938,12.715259265899657,13.089384393692017,12.522791957855224
2006-07-24,15.15250015258789,14.84000015258789,15.005000114440918,15.102499961853027,15555200.0,13.353560447692871,13.345749282836914,12.732103252410889,13.087969703674316,12.538552742004395
2006-07-25,15.522500038146973,15.03499984741211,15.050000190734863,15.47249984741211,15265200.0,13.680712699890137,13.38450673421224,12.76017644882202,13.08929599761963,12.55664559841156
2006-07-26,15.739999771118164,15.397500038146973,15.397500038146973,15.59000015258789,13962400.0,13.784605979919434,13.434169069925945,12.78351921081543,13.094313812255859,12.573058490753175
2006-07-27,15.710000038146973,15.137499809265137,15.617500305175781,15.302499771118164,9837200.0,13.530399322509766,13.450526682535807,12.803280982971192,13.098093748092651,12.587625613212586
2006-07-28,15.619999885559082,15.199999809265137,15.432499885559082,15.619999885559082,11661600.0,13.81113052368164,13.475873565673828,12.832813091278076,13.10558729171753,12.604005327224732
2006-07-31,15.6225004196167,15.21500015258789,15.619999885559082,15.380000114440918,14984000.0,13.598926544189453,13.47469482421875,12.867164134979248,13.107223072052001,12.620970830917358
2006-08-01,15.3774995803833,15.087499618530273,15.362500190734863,15.177499771118164,14242400.0,13.41987419128418,13.45922139485677,12.892673149108887,13.107532539367675,12.636344780921936
2006-08-02,15.524999618530273,15.1875,15.1875,15.399999618530273,12760000.0,13.616607666015625,13.456421407063802,12.923266315460205,13.108659887313843,12.65201714515686
2006-08-03,15.592499732971191,15.157500267028809,15.3774995803833,15.517499923706055,11886800.0,13.720500946044922,13.47071590423584,12.959960403442382,13.109941959381104,12.667866358757019
2006-08-04,15.75,15.227499961853027,15.699999809265137,15.332500457763672,8459600.0,13.556924819946289,13.49164187113444,12.985734691619873,13.106537809371948,12.682345056533814
2006-08-07,15.52750015258789,15.265000343322754,15.364999771118164,15.482500076293945,7203600.0,13.689555168151855,13.528925450642904,13.012835292816161,13.1025368309021,12.699940567016602
2006-08-08,15.482500076293945,15.177499771118164,15.475000381469727,15.395000457763672,10657600.0,13.612189292907715,13.548525365193685,13.03237606048584,13.09964111328125,12.718033437728883
2006-08-09,15.744999885559082,15.357500076293945,15.489999771118164,15.420000076293945,11370400.0,13.634292602539062,13.555156962076824,13.058504047393798,13.096038026809692,12.73578366279602
2006-08-10,15.657500267028809,15.327500343322754,15.425000190734863,15.46500015258789,12730000.0,13.674081802368164,13.592145919799805,13.078531093597412,13.093473873138429,12.751345510482787
2006-08-11,15.585000038146973,15.387499809265137,15.392499923706055,15.512499809265137,9469600.0,13.716079711914062,13.626629447937011,13.093518180847168,13.092921257019043,12.76690734386444
2006-08-14,15.817500114440918,15.382499694824219,15.72249984741211,15.382499694824219,17937200.0,13.6011323928833,13.64313424428304,13.107355766296386,13.090334959030152,12.783198628425598
2006-08-15,15.697500228881836,15.329999923706055,15.602499961853027,15.555000305175781,15664800.0,13.753658294677734,13.647997283935547,13.132687950134278,13.090777053833008,12.80158989429474
2006-08-16,16.014999389648438,15.637499809265137,15.657500267028809,16.0,19494000.0,14.147124290466309,13.67216517130534,13.165447330474853,13.094446458816527,12.820246415138245
2006-08-17,16.247499465942383,15.970000267028809,16.040000915527344,15.994999885559082,14520800.0,14.142704963684082,13.712985547383626,13.197145748138428,13.09785062789917,12.838737158775329
2006-08-18,16.114999771118164,15.8100004196167,16.012500762939453,15.912500381469727,14202400.0,14.069757461547852,13.730227343241374,13.22844627380371,13.102293710708619,12.85697368621826
2006-08-21,15.9975004196167,15.725000381469727,15.912500381469727,15.907500267028809,11676400.0,14.065337181091309,13.761321385701498,13.256386814117432,13.10585259437561,12.873253931999207
2006-08-22,16.024999618530273,15.772500038146973,15.875,15.864999771118164,10673600.0,14.027758598327637,13.801847012837728,13.288659915924072,13.109809379577637,12.887257375717162
2006-08-23,15.9350004196167,15.637499809265137,15.922499656677246,15.78499984741211,9382400.0,13.957021713256836,13.824541282653808,13.315716285705566,13.111843013763428,12.902133951187134
2006-08-24,16.032499313354492,15.789999961853027,15.792499542236328,15.925000190734863,8454800.0,14.080809593200684,13.848561859130859,13.345602073669433,13.112307186126708,12.917419481277467
2006-08-25,15.949999809265137,15.767499923706055,15.837499618530273,15.800000190734863,9745200.0,13.970287322998047,13.876119359334309,13.365982780456543,13.109367256164552,12.930317702293395
2006-08-28,16.170000076293945,15.75,15.817500114440918,16.11750030517578,10368800.0,14.251018524169922,13.913550249735515,13.395205421447754,13.110605125427247,12.944531145095825
2006-08-29,16.162500381469727,15.802499771118164,16.030000686645508,16.010000228881836,11306000.0,14.155965805053711,13.949802017211914,13.430263748168946,13.115755548477173,12.957495646476746
2006-08-30,16.049999237060547,15.829999923706055,16.017499923706055,15.864999771118164,9262000.0,14.027758598327637,13.97603308359782,13.46660415649414,13.120088109970093,12.96786283493042
2006-08-31,15.977499961853027,15.757499694824219,15.977499961853027,15.850000381469727,9751200.0,14.014495849609375,13.9987273534139,13.499275226593017,13.123470153808594,12.9804736661911
2006-09-01,16.022499084472656,15.772500038146973,15.90999984741211,15.832500457763672,7863600.0,13.999024391174316,14.01759033203125,13.536323051452637,13.129924793243408,12.993393979072572
2006-09-05,15.899999618530273,15.635000228881836,15.899999618530273,15.71500015258789,10045200.0,13.895130157470703,14.037190183003743,13.568551959991455,13.133837366104126,13.001384902000428
2006-09-06,15.71500015258789,15.234999656677246,15.640000343322754,15.385000228881836,18121600.0,13.603344917297363,14.027169291178385,13.593972568511964,13.13408052444458,13.008889513015747
2006-09-07,15.600000381469727,15.357500076293945,15.432499885559082,15.454999923706055,14937200.0,13.665241241455078,13.995043754577637,13.623327903747558,13.135473165512085,13.017134652137756
2006-09-08,16.024999618530273,15.444999694824219,15.46500015258789,15.922499656677246,15478800.0,14.078598976135254,13.990770022074381,13.656927337646485,13.139562549591064,13.02762340068817
2006-09-11,15.904999732971191,15.657500267028809,15.824999809265137,15.862500190734863,15020000.0,14.025548934936523,13.98782278696696,13.676821765899659,13.135848932266235,13.037957434654237
2006-09-12,15.9975004196167,15.625,15.880000114440918,15.960000038146973,12870000.0,14.11175537109375,13.990917332967122,13.697511901855469,13.132931060791016,13.049065127372742
2006-09-13,15.962499618530273,15.787500381469727,15.917499542236328,15.925000190734863,9522400.0,14.080809593200684,13.994454065958658,13.717141075134277,13.131118488311767,13.05953179359436
2006-09-14,15.984999656677246,15.805000305175781,15.90250015258789,15.8725004196167,8567200.0,14.034392356872559,13.999612108866375,13.737035503387451,13.131007976531983,13.072098417282104
2006-09-15,16.227500915527344,15.944999694824219,15.960000038146973,16.1875,23421600.0,14.312910079956055,14.015085474650066,13.757593002319336,13.138368892669678,13.086632361412049
2006-09-18,16.350000381469727,16.052499771118164,16.19499969482422,16.204999923706055,13006800.0,14.328384399414062,14.0389586130778,13.775542144775391,13.154969635009765,13.102249455451965
2006-09-19,16.272499084472656,16.107500076293945,16.212499618530273,16.239999771118164,12384000.0,14.359329223632812,14.046179326375325,13.790396575927735,13.173051404953004,13.115479202270508
2006-09-20,16.415000915527344,16.137500762939453,16.212499618530273,16.237499237060547,18344400.0,14.357118606567383,14.059589513142903,13.804499435424805,13.189519519805907,13.128045816421508
2006-09-21,16.280000686645508,16.052499771118164,16.25,16.059999465942383,14354000.0,14.200177192687988,14.07108408610026,13.815330829620361,13.203556137084961,13.138932480812073
2006-09-22,16.274999618530273,16.024999618530273,16.075000762939453,16.19499969482422,15688400.0,14.319541931152344,14.091420491536459,13.831599998474122,13.225616807937621,13.15155436515808
2006-09-25,16.542499542236328,16.125,16.3125,16.542499542236328,14205600.0,14.626801490783691,14.133272298177083,13.85927532196045,13.247854328155517,13.166674103736877
2006-09-26,16.709999084472656,16.424999237060547,16.482500076293945,16.69499969482422,16566400.0,14.761637687683105,14.19103946685791,13.891902046203613,13.273451719284058,13.18232434272766
2006-09-27,16.84749984741211,16.540000915527344,16.72249984741211,16.832500457763672,18659600.0,14.883218765258789,14.276364390055338,13.923202610015869,13.297943935394287,13.199289846420289
2006-09-28,17.157499313354492,16.854999542236328,16.862499237060547,17.157499313354492,17240800.0,15.170581817626953,14.376720428466797,13.955917873382568,13.324712953567506,13.218023738861085
2006-09-29,17.3174991607666,17.0,17.1299991607666,17.1924991607666,16541200.0,15.201526641845703,14.451582272847494,13.997563457489013,13.349956722259522,13.234403448104858
2006-10-02,16.417499542236328,15.947500228881836,16.232500076293945,16.06999969482422,60339200.0,14.20901870727539,14.463813591003419,14.017767295837402,13.36651328086853,13.247865324020387
2006-10-03,16.137500762939453,15.380000114440918,16.075000762939453,15.507499694824219,46614800.0,13.71165943145752,14.437140528361002,14.024929275512696,13.378516263961792,13.258287777900696
2006-10-04,16.232500076293945,15.475000381469727,15.482500076293945,15.994999885559082,36583200.0,14.142704963684082,14.44126688639323,14.034169120788574,13.397172784805297,13.272976474761963
2006-10-05,16.397499084472656,16.010000228881836,16.065000534057617,16.327499389648438,20601200.0,14.436698913574219,14.468087323506673,14.04721097946167,13.415365095138549,13.289256711006164
2006-10-06,16.415000915527344,16.200000762939453,16.352500915527344,16.337499618530273,12168400.0,14.445540428161621,14.476929346720377,14.065513801574706,13.434397392272949,13.304431715011596
2006-10-09,16.3799991607666,16.149999618530273,16.337499618530273,16.295000076293945,9860400.0,14.40796184539795,14.48223450978597,14.077450428009033,13.455131759643555,13.31671097755432
2006-10-10,16.412500381469727,16.017499923706055,16.412500381469727,16.24250030517578,11680800.0,14.361542701721191,14.482382074991863,14.092702751159669,13.479933443069458,13.327288165092469
2006-10-11,16.360000610351562,16.024999618530273,16.145000457763672,16.327499389648438,13802400.0,14.436698913574219,14.487687428792318,14.113039245605469,13.502856197357177,13.339169549942017
2006-10-12,16.774999618530273,16.237499237060547,16.375,16.712499618530273,19231200.0,14.777113914489746,14.526149876912434,14.136249370574951,13.529757843017578,13.353172993659973
2006-10-13,16.802499771118164,16.592500686645508,16.627500534057617,16.72249984741211,13654000.0,14.785956382751465,14.55724417368571,14.157558479309081,13.558759441375733,13.36803852558136
2006-10-16,16.915000915527344,16.600000381469727,16.68000030517578,16.877500534057617,12228800.0,14.923008918762207,14.576991335550945,14.1848801612854,13.585307426452637,13.384252462387085
2006-10-17,17.15999984741211,16.770000457763672,17.017499923706055,17.0,14333200.0,15.031318664550781,14.594970067342123,14.21171543121338,13.61227536201477,13.40130636692047
2006-10-18,17.262500762939453,16.927499771118164,17.09000015258789,16.93000030517578,23216000.0,14.969428062438965,14.600717353820801,14.238860206604004,13.635618133544922,13.415696654319763
2006-10-19,17.1875,16.899999618530273,16.989999771118164,17.075000762939453,22601200.0,15.097636222839355,14.595854314168294,14.268127079010009,13.663315563201904,13.429899044036866
2006-10-20,17.25,16.940000534057617,17.155000686645508,17.247499465942383,19693200.0,15.250158309936523,14.599096425374348,14.299648609161377,13.689089851379395,13.443570914268493
2006-10-23,17.407499313354492,17.059999465942383,17.167499542236328,17.344999313354492,12431200.0,15.336365699768066,14.674252891540528,14.332054328918456,13.712786254882813,13.457220673561096
2006-10-24,17.337499618530273,17.010000228881836,17.3125,17.15999984741211,11304400.0,15.172791481018066,14.771661694844564,14.363487510681152,13.73542163848877,13.469079947471618
2006-10-25,17.1875,16.780000686645508,17.09749984741211,16.987499237060547,15327600.0,15.020268440246582,14.830165926615397,14.388819713592529,13.760753831863404,13.481082892417907
2006-10-26,17.352500915527344,16.850000381469727,16.9424991607666,17.337499618530273,9901200.0,15.329733848571777,14.889701588948567,14.41247190475464,13.788959617614745,13.494810009002686
2006-10-27,17.322500228881836,17.00749969482422,17.237499237060547,17.045000076293945,9563600.0,15.071111679077148,14.931406339009603,14.4310400390625,13.814092893600463,13.505575098991393
2006-10-30,17.270000457763672,16.9375,17.0,17.24250030517578,12896800.0,15.245738983154297,14.987258148193359,14.454559669494628,13.84150297164917,13.516152286529541
2006-10-31,17.462499618530273,17.127500534057617,17.299999237060547,17.225000381469727,11517600.0,15.230262756347656,15.04517281850179,14.477858180999755,13.867122497558594,13.527027878761292
2006-11-01,17.364999771118164,16.7549991607666,17.274999618530273,16.895000457763672,14220400.0,14.938482284545898,15.078625043233236,14.496072654724122,13.892366285324096,13.536930875778198
2006-11-02,17.042499542236328,16.667499542236328,16.895000457763672,17.002500534057617,14150400.0,15.033533096313477,15.095719655354818,14.517602882385255,13.91665958404541,13.546712298393249
2006-11-03,17.0625,16.787500381469727,16.96500015258789,16.96500015258789,9480800.0,15.000373840332031,15.110014152526855,14.53599416732788,13.940798120498657,13.558096318244933
2006-11-06,17.337499618530273,16.997499465942383,16.997499465942383,17.204999923706055,11286400.0,15.212581634521484,15.129319000244141,14.56084005355835,13.963411417007446,13.571834516525268
2006-11-07,17.475000381469727,17.042499542236328,17.147499084472656,17.4375,13219200.0,15.4181547164917,15.155108070373535,14.584182777404784,13.98969409942627,13.584810080528259
2006-11-08,17.375,17.032499313354492,17.322500228881836,17.2450008392334,11434000.0,15.247943878173828,15.173675791422527,14.606022338867188,14.018143043518066,13.597652997970581
2006-11-09,17.354999542236328,16.6875,17.354999542236328,16.764999389648438,14309600.0,14.82353687286377,15.155402501424154,14.62193790435791,14.044271030426025,13.60666075706482
2006-11-10,16.84000015258789,16.587499618530273,16.767499923706055,16.834999084472656,12113600.0,14.88542652130127,15.13108704884847,14.639356517791748,14.069315872192384,13.615060606002807
2006-11-13,16.897499084472656,16.59749984741211,16.80500030517578,16.767499923706055,9296400.0,14.825745582580566,15.097045707702637,14.655890941619873,14.096106996536255,13.625195698738098
2006-11-14,16.9325008392334,16.625,16.649999618530273,16.899999618530273,11048000.0,14.94289779663086,15.081719462076823,14.676846294403076,14.122699127197265,13.632633967399597
2006-11-15,17.1875,16.852500915527344,16.885000228881836,16.967500686645508,15305600.0,15.002585411071777,15.08054059346517,14.704831104278565,14.149401836395263,13.639663338661194
2006-11-16,17.229999542236328,17.02750015258789,17.049999237060547,17.06999969482422,10360400.0,15.09321403503418,15.064772605895996,14.733390560150147,14.178359231948853,13.648030037879943
2006-11-17,17.360000610351562,17.010000228881836,17.010000228881836,17.357500076293945,17662800.0,15.347419738769531,15.083193143208822,14.758766975402832,14.207847156524657,13.657678804397584
2006-11-20,17.5,17.0625,17.337499618530273,17.225000381469727,15781200.0,15.230262756347656,15.082161394755046,14.782861251831054,14.229841508865356,13.667493362426757
2006-11-21,17.34749984741211,16.825000762939453,17.34749984741211,16.877500534057617,12465600.0,14.923008918762207,15.061677805582683,14.799086322784424,14.248299112319947,13.675417966842652
2006-11-22,16.899999618530273,16.467500686645508,16.88249969482422,16.637500762939453,15165600.0,14.710798263549805,15.046498870849609,14.811686096191407,14.264413585662842,13.683342561721801
2006-11-24,16.700000762939453,16.47249984741211,16.512500762939453,16.537500381469727,4490400.0,14.622380256652832,15.0190886815389,14.823445854187012,14.280240678787232,13.691985569000245
2006-11-27,16.537500381469727,16.200000762939453,16.502500534057617,16.299999237060547,14337200.0,14.412382125854492,14.979889233907064,14.825435295104981,14.291514148712158,13.698727560043334
2006-11-28,16.56999969482422,16.227500915527344,16.299999237060547,16.532499313354492,14147600.0,14.617958068847656,14.940247662862141,14.831226768493652,14.303384456634522,13.70640899658203
2006-11-29,16.69499969482422,16.405000686645508,16.489999771118164,16.6875,12729200.0,14.755009651184082,14.896037991841634,14.839140377044679,14.314768476486206,13.713548879623414
2006-11-30,16.717500686645508,16.43000030517578,16.717500686645508,16.489999771118164,9493200.0,14.5803804397583,14.851533762613933,14.843605613708496,14.32405252456665,13.718820896148681
2006-12-01,16.625,16.02750015258789,16.56999969482422,16.30500030517578,19147200.0,14.416805267333984,14.82441832224528,14.847938175201415,14.331634502410889,13.722932410240173
2006-12-04,17.017499923706055,16.357500076293945,16.412500381469727,16.905000686645508,19098000.0,14.947322845458984,14.828544743855794,14.86049379348755,14.346046895980836,13.729740715026855
2006-12-05,17.0,16.75,16.899999618530273,16.924999237060547,17634000.0,14.965004920959473,14.837828699747721,14.867257862091064,14.363266592025758,13.738273196220398
2006-12-06,17.03499984741211,16.795000076293945,16.979999542236328,17.024999618530273,11864000.0,15.053424835205078,14.845197168986003,14.873093605041504,14.382497825622558,13.745158863067626
2006-12-07,17.0575008392334,16.637500762939453,17.049999237060547,16.719999313354492,13051600.0,14.783744812011719,14.830607795715332,14.871104125976563,14.397153367996216,13.751348223686218
2006-12-08,16.860000610351562,16.395000457763672,16.5,16.530000686645508,12613200.0,14.615750312805176,14.798776880900066,14.860007495880128,14.407962684631348,13.756277613639831
2006-12-11,16.537500381469727,16.30500030517578,16.397499084472656,16.4375,8524400.0,14.53395938873291,14.744546190897625,14.846656150817871,14.422109804153443,13.758576521873474
2006-12-12,16.52750015258789,16.302499771118164,16.40250015258789,16.315000534057617,13942000.0,14.42564582824707,14.690905062357585,14.850988693237305,14.434377994537353,13.761881194114686
2006-12-13,16.34749984741211,15.9375,16.287500381469727,15.992500305175781,19809200.0,14.140493392944336,14.638737360636393,14.85956537246704,14.442247323989868,13.765108513832093
2006-12-14,16.237499237060547,15.779999732971191,15.992500305175781,15.837499618530273,21914000.0,14.00344467163086,14.591580454508463,14.856780166625976,14.445474643707275,13.767385320663452
2006-12-15,16.172500610351562,15.77750015258789,16.014999389648438,16.122499465942383,27668800.0,14.255438804626465,14.567117691040039,14.853154964447022,14.450182971954346,13.772248392105103
2006-12-18,16.21500015258789,15.882499694824219,16.107500076293945,15.947500228881836,10866000.0,14.10070514678955,14.546339225769042,14.84625825881958,14.455886030197144,13.776989889144897
2006-12-19,16.232500076293945,15.802499771118164,15.930000305175781,16.15999984741211,13602800.0,14.288596153259277,14.524381764729817,14.843870944976807,14.46066068649292,13.783123989105224
2006-12-20,16.4950008392334,16.177499771118164,16.3125,16.190000534057617,20335600.0,14.3151216506958,14.495055898030598,14.8429425239563,14.467822637557983,13.787522854804992
2006-12-21,16.462499618530273,16.184999465942383,16.24250030517578,16.342500686645508,20901600.0,14.449962615966797,14.4863613764445,14.843207798004151,14.47812352180481,13.792828030586243
2006-12-22,16.412500381469727,15.979999542236328,16.342500686645508,16.125,10743200.0,14.257647514343262,14.47575085957845,14.832818470001222,14.484533920288087,13.796596903800964
