Date,High,Low,Open,Close,Volume,Adj Close,SLB-15ma,SLB-50ma,SLB-100ma,SLB-200ma
2002-06-26,24.399999618530273,23.764999389648438,24.25,24.344999313354492,5800000.0,17.544233322143555,17.560081481933594,18.91329601287842,19.684807891845704,18.659334149360657
2002-06-27,24.4950008392334,23.625,24.399999618530273,23.920000076293945,5431400.0,17.237958908081055,17.5353396097819,18.85567310333252,19.66586866378784,18.655558228492737
2002-06-28,24.209999084472656,23.149999618530273,23.875,23.25,8591800.0,16.7551212310791,17.466878509521486,18.788680648803712,19.64167163848877,18.64929681301117
2002-07-01,23.700000762939453,22.649999618530273,22.649999618530273,23.280000686645508,5982400.0,16.776737213134766,17.42628224690755,18.72707492828369,19.61457790374756,18.642911763191222
2002-07-02,23.559999465942383,22.385000228881836,23.399999618530273,22.799999237060547,5324000.0,16.430830001831055,17.39577522277832,18.6656595993042,19.588998584747316,18.63529628276825
2002-07-03,23.100000381469727,21.950000762939453,22.674999237060547,23.0,5061200.0,16.574953079223633,17.34292729695638,18.60403923034668,19.561926555633544,18.632073521614075
2002-07-05,23.450000762939453,23.049999237060547,23.364999771118164,23.360000610351562,2668200.0,16.834386825561523,17.304972966512043,18.54796646118164,19.530399990081786,18.631395688056944
2002-07-08,23.274999618530273,22.5,23.25,22.530000686645508,4435600.0,16.236249923706055,17.22209815979004,18.471314468383788,19.49596929550171,18.633787832260133
2002-07-09,22.799999237060547,22.274999618530273,22.5,22.385000228881836,5178400.0,16.131750106811523,17.100068028767904,18.38603843688965,19.458954982757568,18.634231452941894
2002-07-10,22.975000381469727,21.739999771118164,22.674999237060547,21.844999313354492,6409800.0,15.742608070373535,16.976116371154784,18.299513607025148,19.418657579421996,18.62923556804657
2002-07-11,21.799999237060547,21.084999084472656,21.524999618530273,21.610000610351562,7971400.0,15.57325267791748,16.850002797444663,18.217859230041505,19.374376583099366,18.627457180023193
2002-07-12,22.079999923706055,21.149999618530273,21.700000762939453,21.6200008392334,5837800.0,15.580464363098145,16.695784441630046,18.12565034866333,19.332400846481324,18.630599045753478
2002-07-15,21.700000762939453,19.915000915527344,21.2549991607666,21.225000381469727,8188600.0,15.295804023742676,16.536521275838215,18.02265022277832,19.290055637359618,18.63221064567566
2002-07-16,21.600000381469727,20.415000915527344,20.75,21.225000381469727,7497800.0,15.295804023742676,16.369571113586424,17.91957841873169,19.243976736068724,18.631326642036438
2002-07-17,21.915000915527344,20.924999237060547,21.625,21.25,7017200.0,15.313814163208008,16.22159786224365,17.83668416976929,19.191220750808714,18.62643280506134
2002-07-18,22.045000076293945,21.510000228881836,21.825000762939453,21.860000610351562,7606600.0,15.753408432006836,16.102209536234536,17.76380250930786,19.13449568748474,18.62660686969757
2002-07-19,21.875,20.5,21.875,21.149999618530273,8547600.0,15.241751670837402,15.969129053751628,17.664029579162598,19.077428970336914,18.62295702457428
2002-07-22,20.989999771118164,19.28499984741211,20.655000686645508,19.549999237060547,9449800.0,14.08871078491211,15.791368357340495,17.55246898651123,19.012278327941896,18.614718475341796
2002-07-23,19.895000457763672,18.725000381469727,19.5,18.799999237060547,7312200.0,13.54822826385498,15.576134427388508,17.424928798675538,18.938778924942017,18.60144237995148
2002-07-24,20.459999084472656,18.21500015258789,18.229999542236328,20.299999237060547,9072600.0,14.62919807434082,15.456025632222493,17.31154043197632,18.873791551589967,18.59383852481842
2002-07-25,21.075000762939453,19.915000915527344,20.225000381469727,20.375,8431600.0,14.683250427246094,15.329912122090658,17.20749055862427,18.804534006118775,18.586861424446106
2002-07-26,20.704999923706055,19.950000762939453,20.3799991607666,20.25,6502600.0,14.593161582946777,15.180497105916341,17.1034338760376,18.733406200408936,18.578114767074585
2002-07-29,21.450000762939453,20.334999084472656,20.375,21.405000686645508,6819000.0,15.425518035888672,15.126448313395182,17.013080520629885,18.666868171691895,18.57044610977173
2002-07-30,21.9950008392334,20.950000762939453,21.395000457763672,21.81999969482422,7211600.0,15.724583625793457,15.09930388132731,16.932657718658447,18.607449579238892,18.56593053340912
2002-07-31,21.975000381469727,21.030000686645508,21.969999313354492,21.459999084472656,5998000.0,15.4651517868042,15.080806795756022,16.847620544433592,18.553370742797853,18.558959131240844
2002-08-01,21.200000762939453,19.7450008392334,20.725000381469727,19.829999923706055,11340600.0,14.290491104125977,14.995289357503255,16.75567657470703,18.485427074432373,18.548520860671996
2002-08-02,20.020000457763672,18.735000610351562,19.799999237060547,19.0,7306000.0,13.692355155944824,14.8694154103597,16.64896966934204,18.40784016609192,18.532239813804626
2002-08-05,19.274999618530273,18.06999969482422,18.895000457763672,18.1200008392334,5630800.0,13.058183670043945,14.720240720113118,16.53079996109009,18.32832745552063,18.513340554237367
2002-08-06,19.375,18.399999618530273,18.399999618530273,18.829999923706055,5443200.0,13.56984806060791,14.605176989237467,16.429900131225587,18.252028579711915,18.498889131546022
2002-08-07,18.899999618530273,17.93000030517578,18.899999618530273,18.665000915527344,7826600.0,13.450939178466797,14.480985323588053,16.32374996185303,18.170052947998048,18.481935815811156
2002-08-08,19.799999237060547,18.65999984741211,18.665000915527344,19.729999542236328,6253800.0,14.218429565429688,14.378653399149577,16.231513671875,18.095393180847168,18.46710865020752
2002-08-09,20.59000015258789,19.100000381469727,19.350000381469727,20.440000534057617,6304600.0,14.73008918762207,14.344542566935221,16.15324436187744,18.025850009918212,18.45412675857544
2002-08-12,20.899999618530273,19.600000381469727,19.975000381469727,20.649999618530273,4975400.0,14.881422996520996,14.397390047709147,16.080083904266356,17.96212836265564,18.4437019777298
2002-08-13,20.774999618530273,19.795000076293945,20.450000762939453,19.81999969482422,6161800.0,14.283285140991211,14.44639383951823,16.003983211517333,17.88937373161316,18.425188364982606
2002-08-14,20.875,19.674999237060547,20.125,20.875,5340000.0,15.043577194213867,14.474019114176432,15.944169445037842,17.834633474349975,18.40575243473053
2002-08-15,22.0,20.704999923706055,20.735000610351562,21.899999618530273,8718000.0,15.782238960266113,14.547285016377767,15.906695594787598,17.788643951416017,18.392683658599854
2002-08-16,21.700000762939453,21.1200008392334,21.700000762939453,21.5,5537200.0,15.493980407714844,14.607339604695637,15.864393463134766,17.737581901550293,18.381400003433228
2002-08-19,21.709999084472656,20.604999542236328,21.375,21.270000457763672,7266400.0,15.328229904174805,14.600853729248048,15.815317306518555,17.679297618865967,18.371729707717897
2002-08-20,21.270000457763672,20.5,21.270000457763672,20.7549991607666,7567200.0,14.957096099853516,14.549687894185384,15.76674560546875,17.61769687652588,18.360061140060424
2002-08-21,20.739999771118164,20.059999465942383,20.5,20.559999465942383,8360800.0,14.816564559936523,14.506448745727539,15.72530818939209,17.556952686309813,18.349472408294677
2002-08-22,22.170000076293945,20.43000030517578,20.520000457763672,22.0,8046600.0,15.8543062210083,14.610703086853027,15.6950408744812,17.50672947883606,18.344357647895812
2002-08-23,22.399999618530273,21.625,21.825000762939453,21.770000457763672,7310800.0,15.688553810119629,14.743782997131348,15.660737915039062,17.460269851684572,18.340856227874756
2002-08-26,22.704999923706055,21.600000381469727,21.875,22.594999313354492,5269600.0,16.283092498779297,14.958776919047038,15.636812324523925,17.421909732818605,18.33767149925232
2002-08-27,22.940000534057617,21.704999923706055,22.924999237060547,22.065000534057617,5319200.0,15.901147842407227,15.114196904500325,15.595591239929199,17.385653839111328,18.331168832778932
2002-08-28,22.100000381469727,21.375,21.78499984741211,21.649999618530273,5485400.0,15.602076530456543,15.257606061299642,15.555595111846923,17.345366144180296,18.320514731407165
2002-08-29,21.915000915527344,21.1200008392334,21.274999618530273,21.450000762939453,4794800.0,15.457944869995117,15.340240414937337,15.515454883575439,17.305503950119018,18.30971046924591
2002-08-30,22.0,21.315000534057617,21.385000228881836,21.604999542236328,3758200.0,15.638174057006836,15.400779406229654,15.470343570709229,17.265361814498903,18.300021252632142
2002-09-03,21.094999313354492,20.079999923706055,21.020000457763672,20.165000915527344,6355800.0,14.595873832702637,15.381742795308432,15.408566017150878,17.214437656402588,18.290824708938597
2002-09-04,20.700000762939453,19.65999984741211,20.290000915527344,20.604999542236328,5647600.0,14.914358139038086,15.423814328511556,15.35085205078125,17.1741298866272,18.28842565536499
2002-09-05,20.895000457763672,20.184999465942383,20.5,20.315000534057617,5445000.0,14.704456329345703,15.40120627085368,15.294272918701171,17.125440425872803,18.281554584503173
2002-09-06,21.225000381469727,20.75,20.799999237060547,21.1200008392334,4472200.0,15.287124633789062,15.368198649088542,15.249130744934082,17.08121337890625,18.2778999042511
2002-09-09,21.454999923706055,20.68000030517578,21.1200008392334,21.299999237060547,3948000.0,15.417409896850586,15.363093948364257,15.212719764709473,17.034196434020995,18.26967371940613
2002-09-10,22.0,21.299999237060547,21.299999237060547,21.81999969482422,4585800.0,15.793808937072754,15.394132550557455,15.193493518829346,16.991087083816527,18.264488215446473
2002-09-11,22.225000381469727,21.71500015258789,22.149999618530273,21.735000610351562,3094600.0,15.732275009155273,15.445811144510905,15.172604274749755,16.949839601516725,18.258513731956484
2002-09-12,21.799999237060547,20.799999237060547,21.649999618530273,20.950000762939453,3658600.0,15.164078712463379,15.468978754679362,15.147269248962402,16.9064644241333,18.25180172920227
2002-09-13,21.5,20.670000076293945,20.850000381469727,21.309999465942383,3711400.0,15.424651145935059,15.440335083007813,15.12426321029663,16.864151220321656,18.244752650260924
2002-09-16,21.684999465942383,21.049999237060547,21.309999465942383,21.299999237060547,4038800.0,15.417409896850586,15.42225882212321,15.095923671722412,16.821945066452027,18.238415961265563
2002-09-17,21.1299991607666,20.559999465942383,20.825000762939453,20.790000915527344,4455600.0,15.048269271850586,15.339937273661295,15.072164058685303,16.771739263534545,18.228094506263734
2002-09-18,21.354999542236328,20.489999771118164,20.860000610351562,20.655000686645508,4956800.0,14.950543403625488,15.27656364440918,15.048539924621583,16.717289180755614,18.217266635894774
2002-09-19,20.635000228881836,19.635000228881836,20.0,19.68000030517578,10651600.0,14.244819641113281,15.186079851786296,15.018584156036377,16.65904888153076,18.200378904342653
2002-09-20,20.049999237060547,19.405000686645508,19.920000076293945,19.625,6228800.0,14.205012321472168,15.102551015218099,14.991219348907471,16.604539289474488,18.181117405891417
2002-09-23,19.975000381469727,19.329999923706055,19.75,19.635000228881836,5051200.0,14.212247848510742,15.007489267985026,14.963855018615723,16.544752683639526,18.156990036964416
2002-09-24,19.735000610351562,18.899999618530273,19.639999389648438,19.049999237060547,6067400.0,13.788816452026367,14.953685442606607,14.933715267181396,16.478182744979858,18.132777638435364
2002-09-25,19.655000686645508,18.614999771118164,19.274999618530273,19.395000457763672,9782600.0,14.038531303405762,14.895296986897787,14.908569812774658,16.414074115753174,18.10886905670166
2002-09-26,20.700000762939453,19.5,19.635000228881836,20.5,9040200.0,14.838358879089355,14.904223823547364,14.899060707092286,16.367872438430787,18.09138388156891
2002-09-27,20.735000610351562,19.809999465942383,20.385000228881836,19.90999984741211,4775400.0,14.411294937133789,14.845835177103679,14.872218437194825,16.31801047325134,18.07251208782196
2002-09-30,19.625,18.975000381469727,19.524999618530273,19.229999542236328,7864800.0,13.91910171508789,14.745947964986165,14.845765438079834,16.254897508621216,18.050751519203185
2002-10-01,20.389999389648438,18.940000534057617,19.350000381469727,20.209999084472656,5946800.0,14.628449440002441,14.668257331848144,14.856560211181641,16.204514598846437,18.033268527984617
2002-10-02,20.475000381469727,19.375,19.450000762939453,19.604999542236328,8149800.0,14.190533638000488,14.565474573771159,14.86940631866455,16.147167558670045,18.01152820110321
2002-10-03,20.280000686645508,19.280000686645508,19.604999542236328,19.524999618530273,4935800.0,14.132628440856934,14.49671122233073,14.859474925994872,16.085507678985596,17.990603542327882
2002-10-04,19.549999237060547,18.31999969482422,19.299999237060547,18.584999084472656,7440800.0,13.45223331451416,14.365216700236003,14.834854583740235,16.02117257118225,17.965528216362
2002-10-07,18.93000030517578,18.325000762939453,18.59000015258789,18.440000534057617,5430400.0,13.347282409667969,14.227208201090495,14.809937000274658,15.956685438156128,17.937040400505065
2002-10-08,18.625,17.649999618530273,18.225000381469727,18.104999542236328,6667800.0,13.104799270629883,14.097643534342447,14.763522624969482,15.888301572799683,17.90992483615875
2002-10-09,18.299999237060547,17.049999237060547,17.719999313354492,17.135000228881836,7974800.0,12.402690887451172,13.927786699930827,14.697084770202636,15.814871244430542,17.878443579673768
2002-10-10,17.55500030517578,16.700000762939453,17.075000762939453,17.53499984741211,8126400.0,12.692222595214844,13.824280230204264,14.64162618637085,15.744623365402221,17.846907200813295
2002-10-11,18.46500015258789,17.510000228881836,17.71500015258789,18.334999084472656,6245600.0,13.271281242370605,13.762031491597494,14.621241989135742,15.688459281921388,17.813167390823363
2002-10-14,18.850000381469727,18.06999969482422,18.34000015258789,18.790000915527344,4060400.0,13.60062026977539,13.721256319681803,14.619407291412353,15.634188480377198,17.781861476898193
2002-10-15,19.549999237060547,18.854999542236328,19.350000381469727,19.545000076293945,7555400.0,14.14710521697998,13.745142237345378,14.641185722351075,15.58599284172058,17.754236187934875
2002-10-16,19.645000457763672,18.815000534057617,19.545000076293945,18.889999389648438,6360200.0,13.673002243041992,13.720773633321127,14.643248805999756,15.53657446861267,17.72429401874542
2002-10-17,19.520000457763672,18.549999237060547,19.049999237060547,18.850000381469727,8122200.0,13.644043922424316,13.641152636210125,14.647110900878907,15.485430431365966,17.69692642211914
2002-10-18,20.5,19.5,19.5,20.344999313354492,13459800.0,14.72615909576416,13.662143580118816,14.657265491485596,15.444389581680298,17.674879927635192
2002-10-21,20.145000457763672,19.809999465942383,20.0,20.03499984741211,7922200.0,14.501774787902832,13.70098845163981,14.652699203491212,15.402971782684325,17.65024450302124
2002-10-22,20.454999923706055,19.905000686645508,20.0,20.200000762939453,9509200.0,14.621204376220703,13.700505447387695,14.647494831085204,15.363789367675782,17.626045207977295
2002-10-23,21.5,20.079999923706055,20.149999618530273,21.43000030517578,10175000.0,15.511503219604492,13.788570086161295,14.672059192657471,15.338021202087402,17.60856945991516
2002-10-24,21.725000381469727,20.3700008392334,21.725000381469727,20.584999084472656,8975400.0,14.899880409240723,13.839720217386882,14.669185256958007,15.306677350997925,17.58833972454071
2002-10-25,20.549999237060547,19.565000534057617,20.549999237060547,19.80500030517578,6860000.0,14.335298538208008,13.898591232299804,14.640246448516846,15.273471021652222,17.566002707481385
2002-10-28,20.34000015258789,19.375,19.899999618530273,19.774999618530273,8094600.0,14.313580513000488,13.963011105855307,14.616638450622558,15.240515956878662,17.545578718185425
2002-10-29,19.889999389648438,19.0049991607666,19.780000686645508,19.280000686645508,7939800.0,13.955293655395508,14.019710731506347,14.589179725646973,15.202248516082763,17.524454593658447
2002-10-30,20.549999237060547,19.469999313354492,19.5,20.354999542236328,6794400.0,14.73340129852295,14.175091425577799,14.584705829620361,15.175725717544555,17.505521416664124
2002-10-31,20.799999237060547,20.0049991607666,20.360000610351562,20.05500030517578,5115200.0,14.516258239746094,14.296693801879883,14.578699703216552,15.15200394630432,17.48865122318268
2002-11-01,21.174999237060547,19.854999542236328,19.954999923706055,20.979999542236328,6562000.0,15.185792922973633,14.424327913920084,14.56532943725586,15.13018515586853,17.47512870311737
2002-11-04,21.299999237060547,20.405000686645508,20.985000610351562,20.559999465942383,6700200.0,14.881782531738281,14.509738731384278,14.549194011688233,15.104965963363647,17.46076599597931
2002-11-05,21.024999618530273,20.209999084472656,20.325000762939453,21.024999618530273,6464800.0,15.218355178833008,14.581155395507812,14.527899265289307,15.082355794906617,17.448300786018372
2002-11-06,21.739999771118164,21.174999237060547,21.325000762939453,21.639999389648438,11726400.0,15.6635103225708,14.713855934143066,14.523146514892579,15.059368877410888,17.43423282623291
2002-11-07,21.850000381469727,21.030000686645508,21.559999465942383,21.104999542236328,6414800.0,15.276267051696777,14.822670809427898,14.516630325317383,15.036112718582153,17.415384125709533
2002-11-08,21.34000015258789,20.829999923706055,21.19499969482422,21.065000534057617,4652600.0,15.247316360473633,14.857414627075196,14.512417755126954,15.013936319351195,17.39395755290985
2002-11-11,21.184999465942383,20.30500030517578,20.875,20.459999084472656,4238400.0,14.809401512145996,14.877923075358073,14.495842304229736,14.983092937469483,17.37195161819458
2002-11-12,20.774999618530273,20.25,20.674999237060547,20.389999389648438,3741000.0,14.758731842041016,14.887091573079427,14.499099464416505,14.95383274078369,17.351767501831056
2002-11-13,20.94499969482422,19.440000534057617,20.450000762939453,19.795000076293945,9092800.0,14.328056335449219,14.808195114135742,14.487373428344727,14.919112739562989,17.326209840774535
2002-11-14,20.774999618530273,19.799999237060547,19.799999237060547,20.65999984741211,6386600.0,14.954163551330566,14.811813990275065,14.492367572784424,14.893320245742798,17.30009729862213
2002-11-15,21.0,20.299999237060547,20.524999618530273,20.93000030517578,4267200.0,15.149601936340332,14.866100883483886,14.489617118835449,14.869373931884766,17.277090911865233
2002-11-18,21.200000762939453,20.5,21.010000228881836,20.875,3333200.0,15.109786987304688,14.919181315104167,14.48346466064453,14.848092212677003,17.25698043823242
2002-11-19,21.15999984741211,20.65999984741211,20.75,20.78499984741211,3516400.0,15.044642448425293,14.99180456797282,14.468481330871581,14.830987424850465,17.236329531669618
2002-11-20,21.399999618530273,20.790000915527344,20.790000915527344,21.25,11423200.0,15.381221771240234,15.034992599487305,14.461460266113281,14.817032270431518,17.21580508708954
2002-11-21,22.1299991607666,21.2549991607666,21.2549991607666,21.940000534057617,7849200.0,15.880658149719238,15.125952593485515,14.475791854858398,14.811530551910401,17.20026456832886
2002-11-22,22.219999313354492,21.5,22.200000762939453,21.75,5711200.0,15.743138313293457,15.163108952840169,14.482161598205566,14.803212404251099,17.182569479942323
2002-11-25,21.719999313354492,21.2450008392334,21.709999084472656,21.559999465942383,4929800.0,15.605605125427246,15.211363792419434,14.4859255027771,14.790924587249755,17.160662288665772
2002-11-26,21.450000762939453,20.950000762939453,21.375,21.010000228881836,5534400.0,15.207508087158203,15.210640652974446,14.489110279083253,14.780637168884278,17.138303232192992
2002-11-27,21.780000686645508,21.094999313354492,21.274999618530273,21.725000381469727,3536200.0,15.7250394821167,15.214742596944173,14.504600200653076,14.77657006263733,17.117762522697447
2002-11-29,22.25,21.799999237060547,21.825000762939453,22.125,2426600.0,16.01456069946289,15.263962173461914,14.539995021820069,14.779289588928222,17.09897358417511
2002-12-02,23.225000381469727,22.165000915527344,22.375,23.05500030517578,6617000.0,16.687719345092773,15.35998903910319,14.589649162292481,14.790434255599976,17.08240541934967
2002-12-03,23.424999237060547,22.80500030517578,23.059999465942383,22.899999618530273,8262400.0,16.575525283813477,15.477730623881023,14.636914710998536,14.800384864807128,17.066392855644224
2002-12-04,22.905000686645508,22.264999389648438,22.905000686645508,22.584999084472656,6895800.0,16.347515106201172,15.583649508158366,14.68808868408203,14.810901975631714,17.050478806495665
2002-12-05,23.09000015258789,22.59000015258789,22.59000015258789,22.829999923706055,6136800.0,16.524856567382812,15.73010285695394,14.737815189361573,14.823192501068116,17.03358461856842
2002-12-06,23.399999618530273,22.43000030517578,22.43000030517578,23.09000015258789,4942600.0,16.713062286376953,15.847362772623699,14.775309257507324,14.837184982299805,17.01420286655426
2002-12-09,23.350000381469727,22.485000610351562,23.264999389648438,22.5049991607666,6388400.0,16.289627075195312,15.923364448547364,14.812875900268555,14.84254716873169,16.988521428108214
2002-12-10,22.905000686645508,22.30500030517578,22.510000228881836,22.600000381469727,6230400.0,16.358381271362305,16.00660406748454,14.861661491394043,14.853713464736938,16.965571217536926
2002-12-11,22.510000228881836,21.924999237060547,22.5049991607666,22.43000030517578,7763800.0,16.235334396362305,16.085983530680338,14.893799190521241,14.87517970085144,16.943729014396666
2002-12-12,22.649999618530273,22.2450008392334,22.424999237060547,22.565000534057617,7776000.0,16.333053588867188,16.1494389851888,14.936649589538574,14.903027954101562,16.92090343952179
2002-12-13,22.735000610351562,22.049999237060547,22.350000381469727,22.09000015258789,4599600.0,16.05611801147461,16.161136309305828,14.975119380950927,14.9172971534729,16.895544352531434
2002-12-16,22.649999618530273,22.024999618530273,22.139999389648438,22.649999618530273,4298200.0,16.463153839111328,16.20913734436035,15.03533779144287,14.935096187591553,16.869815096855163
2002-12-17,22.655000686645508,22.18000030517578,22.655000686645508,22.260000228881836,3435400.0,16.179685592651367,16.247409375508628,15.09198585510254,14.950961427688599,16.842183814048767
2002-12-18,22.264999389648438,21.530000686645508,22.100000381469727,21.75,5358200.0,15.808996200561523,16.28750858306885,15.146069793701171,14.954796209335328,16.81083219051361
2002-12-19,21.850000381469727,21.415000915527344,21.600000381469727,21.530000686645508,6094200.0,15.649087905883789,16.28244514465332,15.210997734069824,14.95404125213623,16.780745415687562
2002-12-20,21.90999984741211,21.55500030517578,21.725000381469727,21.90999984741211,8329800.0,15.925286293029785,16.27649351755778,15.275659008026123,14.958642597198486,16.75600666999817
2002-12-23,22.014999389648438,21.610000610351562,22.0,21.8799991607666,4152000.0,15.903481483459473,16.224210993448892,15.3283030128479,14.974772500991822,16.730099787712096
2002-12-24,21.864999771118164,21.475000381469727,21.719999313354492,21.514999389648438,1805600.0,15.638175964355469,16.16172103881836,15.369054126739503,14.994230709075929,16.701035437583922
2002-12-26,21.81999969482422,21.31999969482422,21.424999237060547,21.375,2135400.0,15.536419868469238,16.107648022969563,15.396840419769287,15.019013071060181,16.673670263290404
2002-12-27,21.520000457763672,20.860000610351562,21.28499984741211,20.959999084472656,3016400.0,15.234779357910156,16.021642875671386,15.42807596206665,15.035662384033204,16.64384548187256
2002-12-30,21.21500015258789,20.700000762939453,21.084999084472656,20.860000610351562,4568400.0,15.162094116210938,15.918244997660318,15.458436965942383,15.052773933410645,16.611413440704347
2002-12-31,21.045000076293945,20.6299991607666,20.860000610351562,21.045000076293945,3758200.0,15.29655933380127,15.852040481567382,15.469844970703125,15.06355523109436,16.579474205970765
2003-01-02,21.584999084472656,20.854999542236328,21.149999618530273,21.549999237060547,4436400.0,15.663613319396973,15.805722618103028,15.493081741333008,15.072890472412109,16.54937024116516
2003-01-03,21.665000915527344,21.295000076293945,21.424999237060547,21.399999618530273,3601400.0,15.554585456848145,15.76033935546875,15.511749362945556,15.079622097015381,16.52087522983551
2003-01-06,21.325000762939453,20.9950008392334,21.229999542236328,21.200000762939453,5618200.0,15.409219741821289,15.698750432332357,15.509703693389893,15.090881443023681,16.49012758731842
2003-01-07,21.204999923706055,20.280000686645508,21.204999923706055,20.350000381469727,6014200.0,14.791401863098145,15.614436022440593,15.50753412246704,15.088359689712524,16.46149658203125
2003-01-08,20.614999771118164,20.2450008392334,20.25,20.549999237060547,7475000.0,14.93677043914795,15.5126771291097,15.51956356048584,15.079905004501343,16.43427447795868
2003-01-09,21.040000915527344,20.579999923706055,20.625,20.920000076293945,6149800.0,15.205703735351562,15.447745005289713,15.537406024932862,15.07702223777771,16.407302069664002
2003-01-10,21.149999618530273,20.649999618530273,20.924999237060547,20.885000228881836,4993200.0,15.180264472961426,15.40582955678304,15.56190544128418,15.075542583465577,16.37742010116577
2003-01-13,20.815000534057617,20.5049991607666,20.809999465942383,20.6200008392334,4892800.0,14.98765754699707,15.361734199523926,15.566990566253661,15.075848197937011,16.346772537231445
2003-01-14,20.825000762939453,20.2549991607666,20.600000381469727,20.434999465942383,6202000.0,14.853178977966309,15.290260378519694,15.573728981018066,15.076214342117309,16.316583514213562
2003-01-15,20.860000610351562,20.434999465942383,20.475000381469727,20.649999618530273,8168400.0,15.009450912475586,15.230658340454102,15.570202140808105,15.067765789031982,16.287247633934022
2003-01-16,21.0,20.770000457763672,20.799999237060547,20.934999465942383,6323400.0,15.21661376953125,15.202554194132487,15.576898765563964,15.063046388626098,16.261658120155335
2003-01-17,20.84000015258789,20.280000686645508,20.684999465942383,20.354999542236328,5805200.0,14.795034408569336,15.153128496805827,15.568432350158691,15.048165807723999,16.2350377702713
2003-01-21,20.360000610351562,19.25,20.360000610351562,19.375,8807600.0,14.082719802856445,15.076324526468913,15.536816539764404,15.029981527328491,16.20781768321991
2003-01-22,19.395000457763672,17.809999465942383,18.450000762939453,19.030000686645508,21398000.0,13.831958770751953,14.987648836771648,15.507930374145507,15.012280349731446,16.178823246955872
2003-01-23,19.46500015258789,18.639999389648438,19.03499984741211,19.225000381469727,10236000.0,13.97369384765625,14.89945780436198,15.48245792388916,14.997437839508057,16.15147089481354
2003-01-24,19.30500030517578,18.549999237060547,19.229999542236328,18.68000030517578,7255600.0,13.577555656433105,14.760387293497722,15.457821006774902,14.97683165550232,16.12109673500061
2003-01-27,18.674999237060547,17.860000610351562,18.674999237060547,18.03499984741211,11034800.0,13.108741760253906,14.597331047058105,15.42482120513916,14.961960334777832,16.08819899559021
2003-01-28,18.5,18.075000762939453,18.075000762939453,18.31999969482422,6152400.0,13.315896034240723,14.4577761332194,15.40457799911499,14.945975713729858,16.06005280017853
2003-01-29,19.065000534057617,18.0,18.325000762939453,18.829999923706055,7491600.0,13.686582565307617,14.384121513366699,15.379226379394531,14.935796976089478,16.03061870098114
2003-01-30,19.290000915527344,18.524999618530273,19.149999618530273,18.55500030517578,6786000.0,13.486706733703613,14.28745059967041,15.345968475341797,14.917792797088623,15.999503087997436
2003-01-31,19.010000228881836,18.360000610351562,18.450000762939453,18.850000381469727,6071600.0,13.701125144958496,14.187145360310872,15.317795238494874,14.900629949569701,15.96741319179535
2003-02-03,19.094999313354492,18.645000457763672,18.854999542236328,18.844999313354492,5149000.0,13.697489738464355,14.0882937113444,15.290852184295654,14.879666757583617,15.935376920700072
2003-02-04,19.19499969482422,18.5,18.850000381469727,19.155000686645508,6064800.0,13.922811508178711,14.017303975423177,15.261683979034423,14.861572122573852,15.905705862045288
2003-02-05,19.604999542236328,18.985000610351562,19.43000030517578,19.05500030517578,6395200.0,13.850126266479492,13.950433794657389,15.221073341369628,14.848432598114014,15.877448511123657
2003-02-06,19.2549991607666,18.795000076293945,19.024999618530273,19.110000610351562,5467800.0,13.890104293823242,13.875810686747233,15.184012660980224,14.833087129592895,15.848619174957275
2003-02-07,19.219999313354492,18.674999237060547,19.075000762939453,18.760000228881836,4623800.0,13.635716438293457,13.77041753133138,15.144614887237548,14.815270195007324,15.818607630729675
2003-02-10,19.53499984741211,18.81999969482422,18.924999237060547,19.530000686645508,6347200.0,14.195381164550781,13.73044064839681,15.1243723487854,14.806741313934326,15.789240288734437
2003-02-11,19.75,19.30500030517578,19.53499984741211,19.5,7993000.0,14.173579216003418,13.736497942606608,15.093343143463136,14.798971672058105,15.75813042640686
2003-02-12,19.540000915527344,19.125,19.375,19.184999465942383,5832400.0,13.94461727142334,13.744008509318034,15.051944274902343,14.795969648361206,15.727509264945985
2003-02-13,19.299999237060547,18.790000915527344,19.075000762939453,18.985000610351562,5408000.0,13.799251556396484,13.73237902323405,14.994174919128419,14.79191204071045,15.698225665092469
2003-02-14,19.5049991607666,19.0,19.5049991607666,19.440000534057617,4011600.0,14.12997055053711,13.769206682840982,14.945263824462891,14.791089267730714,15.667920975685119
2003-02-18,19.979999542236328,19.299999237060547,19.3700008392334,19.815000534057617,6291600.0,14.472517013549805,13.86012503306071,14.907763862609864,14.797926273345947,15.638054509162902
2003-02-19,20.030000686645508,19.68000030517578,19.825000762939453,19.920000076293945,5785400.0,14.549201011657715,13.942345364888508,14.868250751495362,14.803032970428466,15.60855354309082
2003-02-20,20.334999084472656,19.889999389648438,19.924999237060547,20.2549991607666,6795600.0,14.793885231018066,14.01616554260254,14.829867210388183,14.802588233947754,15.58523033618927
2003-02-21,21.09000015258789,20.434999465942383,20.549999237060547,20.975000381469727,10262800.0,15.319765090942383,14.138369433085124,14.810469970703124,14.81167293548584,15.564841704368591
2003-02-24,21.25,20.8799991607666,20.975000381469727,21.149999618530273,7777600.0,15.447575569152832,14.254799461364746,14.792253856658936,14.82695767402649,15.540927591323852
