Date,High,Low,Open,Close,Volume,Adj Close,HSY-15ma,HSY-50ma,HSY-100ma,HSY-200ma
2003-09-17,36.32500076293945,36.17499923706055,36.32500076293945,36.29999923706055,1217600.0,24.761722564697266,24.346066919962563,24.466188774108886,23.96158727645874,22.91412371635437
2003-09-18,36.65999984741211,36.31999969482422,36.349998474121094,36.540000915527344,761800.0,24.925430297851562,24.41155242919922,24.48473701477051,23.99055767059326,22.93220956802368
2003-09-19,36.564998626708984,36.35499954223633,36.540000915527344,36.525001525878906,768800.0,24.915193557739258,24.474763615926108,24.50043468475342,24.018514289855958,22.950042724609375
2003-09-22,36.70000076293945,36.209999084472656,36.400001525878906,36.595001220703125,743400.0,24.96295166015625,24.549571736653647,24.51688404083252,24.047893657684327,22.967812414169313
2003-09-23,36.77000045776367,36.474998474121094,36.599998474121094,36.7400016784668,570000.0,25.061857223510742,24.61141929626465,24.537143096923828,24.078093280792235,22.98705057144165
2003-09-24,36.90999984741211,36.55500030517578,36.65999984741211,36.779998779296875,1420600.0,25.089143753051758,24.667354838053384,24.555505638122558,24.10745185852051,23.005199356079103
2003-09-25,36.974998474121094,36.724998474121094,36.79999923706055,36.915000915527344,1337400.0,25.181228637695312,24.723517100016277,24.57204662322998,24.13817008972168,23.023136920928955
2003-09-26,36.849998474121094,36.46500015258789,36.849998474121094,36.709999084472656,573000.0,25.04138946533203,24.780133946736655,24.57690402984619,24.16536334991455,23.03958610534668
2003-09-29,36.779998779296875,36.275001525878906,36.7599983215332,36.45000076293945,617000.0,24.86403465270996,24.82811139424642,24.574822311401366,24.18953416824341,23.05283130645752
2003-09-30,36.56999969482422,36.08000183105469,36.42499923706055,36.34000015258789,842400.0,24.789003372192383,24.8658566792806,24.577752418518067,24.2134610748291,23.065550231933592
2003-10-01,36.98500061035156,36.34000015258789,36.34000015258789,36.98500061035156,653600.0,25.22899627685547,24.909287134806316,24.581613235473633,24.23746723175049,23.081627712249755
2003-10-02,37.13999938964844,36.849998474121094,36.98500061035156,36.994998931884766,519200.0,25.23580551147461,24.95112482706706,24.587713165283205,24.260090103149412,23.097168350219725
2003-10-03,37.57500076293945,36.994998931884766,36.994998931884766,37.17499923706055,908200.0,25.35858917236328,24.994099807739257,24.597150802612305,24.282995586395263,23.113205347061157
2003-10-06,37.459999084472656,37.18000030517578,37.18000030517578,37.459999084472656,389600.0,25.553010940551758,25.047534815470378,24.605524673461915,24.30858783721924,23.128216314315797
2003-10-07,37.599998474121094,37.244998931884766,37.459999084472656,37.56999969482422,653200.0,25.628040313720703,25.106426493326822,24.620012130737305,24.335909290313722,23.143837490081786
2003-10-08,37.564998626708984,37.17499923706055,37.564998626708984,37.290000915527344,481400.0,25.437042236328125,25.151447804768882,24.63088306427002,24.36226589202881,23.157244319915772
2003-10-09,37.525001525878906,37.029998779296875,37.45000076293945,37.099998474121094,824200.0,25.30742073059082,25.176913833618165,24.639433059692383,24.388710308074952,23.170573949813843
2003-10-10,37.150001525878906,36.875,37.11000061035156,37.029998779296875,546600.0,25.259681701660156,25.199879709879557,24.650691413879393,24.413225860595702,23.18322829246521
2003-10-13,37.63999938964844,37.07500076293945,37.07500076293945,37.6349983215332,632200.0,25.672374725341797,25.247174580891926,24.675359497070314,24.440823554992676,23.199087896347045
2003-10-14,37.845001220703125,37.560001373291016,37.564998626708984,37.78499984741211,515200.0,25.774702072143555,25.294697570800782,24.705059204101563,24.466731033325196,23.215207319259644
2003-10-15,37.83000183105469,37.5,37.75,37.6349983215332,475400.0,25.672374725341797,25.33357963562012,24.734543800354004,24.490597629547118,23.230731143951417
2003-10-16,37.875,37.45000076293945,37.6349983215332,37.875,566000.0,25.83608055114746,25.37723642985026,24.76737018585205,24.51440532684326,23.246670446395875
2003-10-17,38.04499816894531,37.435001373291016,38.04499816894531,37.58000183105469,701000.0,25.63485336303711,25.416800689697265,24.793594245910644,24.535386638641356,23.26125102996826
2003-10-20,37.91999816894531,37.5099983215332,37.58000183105469,37.91999816894531,610800.0,25.866785049438477,25.483650716145835,24.822760734558106,24.56021369934082,23.277243146896364
2003-10-21,37.8849983215332,37.540000915527344,37.790000915527344,37.79999923706055,797000.0,25.784931182861328,25.550045903523763,24.84269245147705,24.57689563751221,23.292423028945922
2003-10-22,37.849998474121094,37.45000076293945,37.79999923706055,37.65999984741211,585800.0,25.689422607421875,25.58074099222819,24.858339614868164,24.592792053222656,23.308367872238158
2003-10-23,37.904998779296875,37.53499984741211,37.53499984741211,37.84000015258789,694600.0,25.81221580505371,25.619168345133463,24.88024166107178,24.608389987945557,23.3258837890625
2003-10-24,38.189998626708984,37.59000015258789,37.845001220703125,38.189998626708984,858600.0,26.05095863342285,25.6653263092041,24.90793617248535,24.626612854003906,23.343233346939087
2003-10-27,38.375,38.0,38.189998626708984,38.189998626708984,722400.0,26.05095863342285,25.698522822062174,24.934002418518066,24.646124629974366,23.360817947387694
2003-10-28,38.474998474121094,38.125,38.224998474121094,38.275001525878906,902600.0,26.108949661254883,25.73058344523112,24.962517623901366,24.66706428527832,23.377517108917235
2003-10-29,38.275001525878906,38.025001525878906,38.275001525878906,38.04499816894531,1265800.0,25.952054977416992,25.764917627970377,24.990404968261718,24.68633327484131,23.39376767158508
2003-10-30,38.0,37.584999084472656,37.95000076293945,37.689998626708984,1202000.0,25.709890365600586,25.79174893697103,25.01738353729248,24.704401721954344,23.40914324760437
2003-10-31,38.64500045776367,37.79999923706055,37.79999923706055,38.54999923706055,1134200.0,26.296531677246094,25.860872268676758,25.06001735687256,24.725114212036132,23.426142301559448
2003-11-03,38.8650016784668,38.48500061035156,38.54999923706055,38.7400016784668,654400.0,26.4261417388916,25.91112340291341,25.113497314453124,24.74630880355835,23.443537464141844
2003-11-04,38.84000015258789,38.52000045776367,38.7400016784668,38.79999923706055,540200.0,26.467077255249023,25.957281748453777,25.1598148727417,24.765063438415527,23.463370580673217
2003-11-05,38.82500076293945,38.474998474121094,38.720001220703125,38.6150016784668,517200.0,26.340877532958984,26.00184860229492,25.20354007720947,24.781470680236815,23.482371225357056
2003-11-06,38.689998626708984,38.54999923706055,38.63999938964844,38.63999938964844,452400.0,26.357913970947266,26.03663749694824,25.25183540344238,24.800965213775633,23.50157459259033
2003-11-07,38.67499923706055,38.380001068115234,38.67499923706055,38.470001220703125,692000.0,26.24195671081543,26.077111053466798,25.297334022521973,24.818554134368895,23.521927690505983
2003-11-10,38.59000015258789,38.31999969482422,38.5,38.404998779296875,471600.0,26.19761848449707,26.099166615804037,25.344469795227052,24.83892204284668,23.5423277759552
2003-11-11,38.64500045776367,38.20000076293945,38.35499954223633,38.599998474121094,418400.0,26.330636978149414,26.135547002156574,25.388399658203124,24.860823574066163,23.562066402435303
2003-11-12,39.0,38.505001068115234,38.60499954223633,38.95000076293945,510200.0,26.56940460205078,26.19421246846517,25.434785537719726,24.88819938659668,23.586273231506347
2003-11-13,39.06999969482422,38.71500015258789,38.875,39.0,434200.0,26.603487014770508,26.246963882446288,25.480079383850097,24.91486463546753,23.611355686187743
2003-11-14,39.040000915527344,38.525001525878906,38.95000076293945,38.595001220703125,654400.0,26.32723045349121,26.26538200378418,25.522781257629394,24.941379013061525,23.634687423706055
2003-11-17,38.720001220703125,38.32500076293945,38.5,38.70000076293945,495800.0,26.39886474609375,26.288575744628908,25.56787109375,24.968813343048097,23.657772846221924
2003-11-18,38.72999954223633,38.5099983215332,38.650001525878906,38.625,555400.0,26.347700119018555,26.30449244181315,25.610368614196776,24.995464611053468,23.681895389556885
2003-11-19,38.875,38.619998931884766,38.67499923706055,38.69499969482422,797000.0,26.39544677734375,26.334051895141602,25.646726760864258,25.023136081695558,23.705769739151002
2003-11-20,38.665000915527344,38.42499923706055,38.525001525878906,38.5,665800.0,26.26243019104004,26.37088788350423,25.679810562133788,25.04642469406128,23.728945417404177
2003-11-21,38.665000915527344,38.29999923706055,38.42499923706055,38.584999084472656,548800.0,26.45612144470215,26.381527201334634,25.714653701782225,25.070395050048827,23.75298879623413
2003-11-24,39.08000183105469,38.595001220703125,38.6349983215332,39.029998779296875,471400.0,26.76123809814453,26.403866958618163,25.75484874725342,25.09751838684082,23.777818975448607
2003-11-25,39.06999969482422,38.79999923706055,39.029998779296875,38.96500015258789,483800.0,26.716678619384766,26.42050704956055,25.79428901672363,25.124535331726076,23.80403829574585
2003-11-26,38.9900016784668,38.70500183105469,38.96500015258789,38.82500076293945,526600.0,26.620676040649414,26.439160283406576,25.831468086242676,25.148828430175783,23.83048285484314
2003-11-28,38.939998626708984,38.79999923706055,38.92499923706055,38.849998474121094,249200.0,26.637828826904297,26.45782127380371,25.86571605682373,25.17522653579712,23.85575379371643
2003-12-01,38.75,38.57500076293945,38.70000076293945,38.75,564600.0,26.569257736206055,26.479641342163085,25.898797340393067,25.19961601257324,23.879288177490235
2003-12-02,39.10499954223633,38.665000915527344,38.75,39.064998626708984,647200.0,26.78524398803711,26.51881637573242,25.935243186950682,25.2260636138916,23.90348275184631
2003-12-03,39.32500076293945,38.94499969482422,38.9900016784668,39.255001068115234,767600.0,26.915512084960938,26.557808049519856,25.972316284179687,25.25472969055176,23.928949918746948
2003-12-04,39.29999923706055,38.82500076293945,39.275001525878906,38.92499923706055,590800.0,26.689241409301758,26.565797170003254,26.004318237304688,25.279911937713624,23.95434359550476
2003-12-05,39.0,38.71500015258789,38.92499923706055,38.86000061035156,478200.0,26.644683837890625,26.56854362487793,26.033587341308593,25.302816982269288,23.97810013771057
2003-12-08,38.92499923706055,38.73500061035156,38.810001373291016,38.915000915527344,437600.0,26.68239402770996,26.592221196492513,26.06640743255615,25.321655731201172,24.00339545249939
2003-12-09,38.80500030517578,38.47999954223633,38.79999923706055,38.53499984741211,812800.0,26.42184066772461,26.593752924601237,26.097563552856446,25.336192932128906,24.025717115402223
2003-12-10,38.57500076293945,38.04999923706055,38.5,38.130001068115234,704000.0,26.144145965576172,26.58018264770508,26.12466640472412,25.351209411621095,24.047612314224242
2003-12-11,38.58000183105469,38.14500045776367,38.150001525878906,38.439998626708984,537400.0,26.356706619262695,26.577599970499673,26.147220611572266,25.36441692352295,24.069608306884767
2003-12-12,38.56999969482422,38.33000183105469,38.525001525878906,38.40999984741211,424400.0,26.336137771606445,26.5825138092041,26.169227256774903,25.378470211029054,24.09224404335022
2003-12-15,38.880001068115234,38.39500045776367,38.53499984741211,38.709999084472656,699000.0,26.54183578491211,26.588228098551433,26.19289218902588,25.39502149581909,24.115756425857544
2003-12-16,38.724998474121094,38.40999984741211,38.724998474121094,38.599998474121094,704200.0,26.466405868530273,26.56857261657715,26.211160087585448,25.40834238052368,24.14192953109741
2003-12-17,38.525001525878906,38.380001068115234,38.525001525878906,38.4900016784668,491400.0,26.39098358154297,26.546859614054362,26.226418952941895,25.4232155418396,24.16679730415344
2003-12-18,38.6150016784668,38.334999084472656,38.6150016784668,38.400001525878906,656600.0,26.32927703857422,26.527433013916017,26.244263648986816,25.43757335662842,24.19193037033081
2003-12-19,38.45000076293945,37.95000076293945,38.45000076293945,38.025001525878906,1006800.0,26.072162628173828,26.489721934000652,26.259558486938477,25.44949577331543,24.215845384597777
2003-12-22,38.27000045776367,37.95000076293945,38.029998779296875,38.209999084472656,600000.0,26.199005126953125,26.465038426717122,26.278344955444336,25.464518184661866,24.243348159790038
2003-12-23,38.56999969482422,38.19499969482422,38.209999084472656,38.540000915527344,559400.0,26.425275802612305,26.441040547688804,26.293402976989746,25.48438123703003,24.271357822418214
2003-12-24,38.525001525878906,38.27000045776367,38.4900016784668,38.32500076293945,250000.0,26.277849197387695,26.398529688517254,26.303465919494627,25.504262561798097,24.29928858757019
2003-12-26,38.45000076293945,38.310001373291016,38.375,38.35499954223633,108000.0,26.29842185974121,26.37247505187988,26.315986862182616,25.52526533126831,24.32548254966736
2003-12-29,38.595001220703125,38.33000183105469,38.404998779296875,38.57500076293945,471200.0,26.449264526367188,26.35944709777832,26.328250541687012,25.547810363769532,24.35204256057739
2003-12-30,38.599998474121094,38.400001525878906,38.5,38.540000915527344,328400.0,26.425275802612305,26.34230588277181,26.344058990478516,25.56882661819458,24.375056505203247
2003-12-31,38.6150016784668,38.29499816894531,38.59000015258789,38.494998931884766,444200.0,26.394411087036133,26.340477244059244,26.35461151123047,25.588686122894288,24.398456239700316
2004-01-02,38.63999938964844,38.1349983215332,38.494998931884766,38.27000045776367,412800.0,26.240144729614258,26.346877161661784,26.363715782165528,25.60320411682129,24.420139446258545
2004-01-05,38.595001220703125,38.209999084472656,38.29999923706055,38.45000076293945,628400.0,26.363567352294922,26.347334543863933,26.37719867706299,25.617769145965575,24.44183220863342
2004-01-06,38.619998931884766,38.279998779296875,38.45000076293945,38.584999084472656,457200.0,26.45612144470215,26.355333455403645,26.390076789855957,25.635159225463866,24.46262064933777
2004-01-07,38.525001525878906,38.349998474121094,38.525001525878906,38.44499969482422,543800.0,26.36013412475586,26.343220011393228,26.396260299682616,25.652098236083983,24.485494537353517
2004-01-08,38.439998626708984,37.8849983215332,38.375,38.04499816894531,638200.0,26.085874557495117,26.317851257324218,26.396958618164064,25.665480518341063,24.5053768825531
2004-01-09,37.974998474121094,37.36000061035156,37.974998474121094,37.42499923706055,772200.0,25.660749435424805,26.26916898091634,26.38799461364746,25.675256118774413,24.524061880111695
2004-01-12,37.775001525878906,37.400001525878906,37.42499923706055,37.755001068115234,697200.0,25.88702392578125,26.239685440063475,26.386693992614745,25.688549480438233,24.54654489517212
2004-01-13,38.375,37.89500045776367,37.98500061035156,38.17499923706055,839800.0,26.174999237060547,26.246541213989257,26.395996170043944,25.706689853668212,24.571193504333497
2004-01-14,38.595001220703125,38.13999938964844,38.165000915527344,38.290000915527344,563200.0,26.253864288330078,26.250198491414388,26.395142822265626,25.72758008956909,24.596709003448485
2004-01-15,38.29999923706055,37.82500076293945,38.29999923706055,37.935001373291016,674200.0,26.01044273376465,26.22254295349121,26.386828842163087,25.750163078308105,24.62073733329773
2004-01-16,38.0,37.6349983215332,37.92499923706055,37.70000076293945,724800.0,25.84931755065918,26.193974177042644,26.374473648071287,25.767144260406493,24.64183349609375
2004-01-20,37.744998931884766,37.44499969482422,37.57500076293945,37.5,606000.0,25.712186813354492,26.154891840616862,26.3618998336792,25.782719955444335,24.663341035842894
2004-01-21,37.584999084472656,37.404998779296875,37.45000076293945,37.57500076293945,645600.0,25.763608932495117,26.109181467692057,26.350013732910156,25.80092456817627,24.68464998245239
2004-01-22,37.52000045776367,37.28499984741211,37.5099983215332,37.4900016784668,698800.0,25.70532989501953,26.06118507385254,26.33928119659424,25.818307609558104,24.706005125045778
2004-01-23,37.72999954223633,37.42499923706055,37.525001525878906,37.48500061035156,771800.0,25.701902389526367,26.015017827351887,26.329366874694824,25.836918334960938,24.72714056968689
2004-01-26,37.724998474121094,37.45000076293945,37.599998474121094,37.66999816894531,703600.0,25.828746795654297,25.987591298421226,26.319329071044923,25.853864364624023,24.7489271068573
2004-01-27,37.82500076293945,37.625,37.67499923706055,37.67499923706055,685200.0,25.832176208496094,25.95216522216797,26.304584503173828,25.869685020446777,24.770916481018066
2004-01-28,38.10499954223633,37.47999954223633,37.67499923706055,37.47999954223633,1192400.0,25.698476791381836,25.90165557861328,26.286484298706053,25.883281841278077,24.79264238357544
2004-01-29,37.7400016784668,37.279998779296875,37.29999923706055,37.70000076293945,1305200.0,25.84931755065918,25.86760114034017,26.276926040649414,25.899853649139406,24.81314785003662
2004-01-30,37.79999923706055,37.45500183105469,37.57500076293945,37.755001068115234,1726400.0,25.88702392578125,25.854344431559245,26.266689224243166,25.917280158996583,24.833352394104004
2004-02-02,38.42499923706055,37.654998779296875,37.7599983215332,38.26499938964844,1592400.0,26.236722946166992,25.892742665608726,26.26446968078613,25.937419147491454,24.858410863876344
2004-02-03,38.93000030517578,38.11000061035156,38.32500076293945,38.869998931884766,1276000.0,26.65154457092285,25.943710708618163,26.269591636657715,25.958159198760985,24.88356876373291
2004-02-04,38.90999984741211,38.67499923706055,38.79999923706055,38.744998931884766,898800.0,26.565824508666992,25.96976572672526,26.275659523010255,25.97773504257202,24.9092432308197
2004-02-05,39.13999938964844,38.689998626708984,38.689998626708984,39.1150016784668,819400.0,26.819515228271484,26.00747578938802,26.28292739868164,25.998790550231934,24.93488660812378
2004-02-06,39.20000076293945,39.0,39.025001525878906,39.06999969482422,961600.0,26.788679122924805,26.059358215332033,26.283476219177246,26.019162483215332,24.960578355789185
2004-02-09,39.08000183105469,38.849998474121094,38.875,39.04999923706055,558200.0,26.77495574951172,26.121067428588866,26.284641761779785,26.03946538925171,24.98550947189331
2004-02-10,39.22999954223633,39.02000045776367,39.07500076293945,39.189998626708984,744600.0,26.870954513549805,26.198318608601888,26.28964733123779,26.060557708740234,25.01107249259949
2004-02-11,39.994998931884766,39.15999984741211,39.25,39.915000915527344,1165800.0,27.36804962158203,26.305281321207683,26.304251747131346,26.084983901977537,25.0377707862854
2004-02-12,39.900001525878906,39.66999816894531,39.814998626708984,39.720001220703125,527400.0,27.234350204467773,26.407216008504232,26.31755359649658,26.108175468444824,25.063344879150392
2004-02-13,39.685001373291016,39.349998474121094,39.66999816894531,39.44499969482422,922600.0,27.045795440673828,26.49680887858073,26.322764625549315,26.12900390625,25.088448781967163
2004-02-17,39.95000076293945,39.314998626708984,39.56999969482422,39.82500076293945,836400.0,27.30634117126465,26.595315170288085,26.33058120727539,26.15144874572754,25.114771013259887
2004-02-18,40.17499923706055,39.79999923706055,39.82500076293945,39.9900016784668,851600.0,27.419471740722656,26.701134872436523,26.345185813903807,26.17475202560425,25.141101942062377
2004-02-19,40.26499938964844,39.92499923706055,40.099998474121094,40.08000183105469,1007600.0,27.48119354248047,26.8199826558431,26.361916007995607,26.1977516746521,25.16796088218689
2004-02-20,41.935001373291016,40.435001373291016,40.45000076293945,41.86000061035156,3438200.0,28.701669692993164,27.01013946533203,26.40230152130127,26.23435447692871,25.199858913421632
2004-02-23,41.994998931884766,41.42499923706055,41.70000076293945,41.849998474121094,1528600.0,28.83082389831543,27.20639279683431,26.450481185913088,26.274022369384767,25.231778268814086
2004-02-24,41.82500076293945,41.5099983215332,41.724998474121094,41.70000076293945,1491800.0,28.727502822875977,27.37244478861491,26.50214832305908,26.313407363891603,25.263434219360352
2004-02-25,41.959999084472656,41.58000183105469,41.67499923706055,41.66999816894531,934600.0,28.70682716369629,27.509463628133137,26.549150733947755,26.34818567276001,25.292826452255248
2004-02-26,41.64500045776367,41.35499954223633,41.36000061035156,41.529998779296875,868600.0,28.610368728637695,27.645766576131184,26.59463535308838,26.38193130493164,25.32101070404053
2004-02-27,41.68000030517578,41.36000061035156,41.5,41.45000076293945,1015000.0,28.555265426635742,27.761483256022135,26.63490394592285,26.413898067474364,25.348446826934815
2004-03-01,42.06999969482422,41.59000015258789,41.775001525878906,41.974998474121094,638000.0,28.91694450378418,27.903367614746095,26.68391471862793,26.44753740310669,25.378062620162964
2004-03-02,42.0,41.415000915527344,42.0,41.41999816894531,1095200.0,28.534589767456055,28.020676549275716,26.72678684234619,26.476602897644042,25.406256093978882
2004-03-03,41.68000030517578,41.099998474121094,41.17499923706055,41.46500015258789,886200.0,28.565601348876953,28.13365300496419,26.771513328552246,26.50788848876953,25.43507719039917
2004-03-04,41.099998474121094,40.69499969482422,40.915000915527344,40.94499969482422,1206800.0,28.207361221313477,28.189607111612954,26.814217300415038,26.53688789367676,25.462799100875856
2004-03-05,42.2400016784668,41.0099983215332,41.0099983215332,42.154998779296875,1311200.0,29.040950775146484,28.310047149658203,26.871056213378907,26.57470058441162,25.493963222503663
2004-03-08,42.05500030517578,41.724998474121094,42.029998779296875,41.724998474121094,653000.0,28.74471092224121,28.423308181762696,26.917444915771483,26.605423946380615,25.523123750686647
2004-03-09,42.029998779296875,41.599998474121094,41.599998474121094,42.0,641200.0,28.934162139892578,28.531829579671225,26.970571174621583,26.637018547058105,25.55187479019165
2004-03-10,43.89500045776367,42.125,42.125,42.724998474121094,2550600.0,29.433616638183594,28.66610590616862,27.03327507019043,26.674630966186523,25.582614297866822
2004-03-11,42.75,42.029998779296875,42.71500015258789,42.03499984741211,1254400.0,28.95827865600586,28.76457824707031,27.083455352783204,26.70585294723511,25.610129137039184
2004-03-12,42.494998931884766,42.04499816894531,42.060001373291016,42.494998931884766,834800.0,29.275178909301758,28.80281219482422,27.14045341491699,26.742256202697753,25.638821420669554
2004-03-15,42.494998931884766,41.970001220703125,42.48500061035156,42.11000061035156,768600.0,29.00994300842285,28.81475346883138,27.192764053344728,26.7736877822876,25.666950740814208
2004-03-16,42.18000030517578,40.70000076293945,42.165000915527344,41.255001068115234,1289200.0,28.42091941833496,28.794314575195312,27.236379547119142,26.800047664642335,25.688471651077272
2004-03-17,41.9900016784668,41.30500030517578,41.380001068115234,41.86000061035156,576800.0,28.837711334228516,28.80304018656413,27.285862426757813,26.8315305519104,25.71216130256653
2004-03-18,42.220001220703125,41.7599983215332,41.95000076293945,42.0,692000.0,28.934162139892578,28.824626413981118,27.335423240661623,26.86275001525879,25.735570001602174
2004-03-19,42.05500030517578,41.67499923706055,41.875,41.75,684600.0,28.761940002441406,28.83840471903483,27.383459358215333,26.889859828948975,25.75823634147644
2004-03-22,41.744998931884766,41.060001373291016,41.67499923706055,41.2400016784668,644800.0,28.410593032836914,28.804647954305015,27.429953727722168,26.913456172943114,25.77979040145874
2004-03-23,41.68000030517578,41.01499938964844,41.255001068115234,41.21500015258789,793800.0,28.393369674682617,28.795233281453452,27.484606132507324,26.936300373077394,25.801682329177858
2004-03-24,41.334999084472656,40.75,41.26499938964844,41.04999923706055,764600.0,28.279705047607422,28.776173528035482,27.532459754943847,26.959576873779298,25.822955074310304
2004-03-25,41.15999984741211,40.875,41.119998931884766,41.04999923706055,628200.0,28.279705047607422,28.78099644978841,27.574553871154784,26.985275020599364,25.844838371276854
2004-03-26,41.20500183105469,40.814998626708984,41.07500076293945,40.915000915527344,549600.0,28.18669891357422,28.724046325683595,27.613210563659667,27.004176692962645,25.86464545249939
2004-03-29,41.505001068115234,40.959999084472656,41.01499938964844,41.375,455400.0,28.503591537475586,28.70797170003255,27.663073539733887,27.024951190948485,25.885629997253417
2004-03-30,41.52000045776367,41.26499938964844,41.42499923706055,41.400001525878906,286600.0,28.52081871032715,28.680415471394856,27.716503562927247,27.04548860549927,25.9052760219574
2004-03-31,41.560001373291016,41.04999923706055,41.32500076293945,41.42499923706055,567600.0,28.538034439086914,28.62070999145508,27.773020515441896,27.067460174560548,25.924465427398683
2004-04-01,41.564998626708984,41.19499969482422,41.5,41.255001068115234,642200.0,28.42091941833496,28.584886042277017,27.826166725158693,27.088090229034425,25.94452772140503
2004-04-02,41.400001525878906,41.02000045776367,41.380001068115234,41.16999816894531,635800.0,28.362361907958984,28.524031575520834,27.879307365417482,27.10929428100586,25.963924207687377
2004-04-05,41.39500045776367,41.0099983215332,41.36000061035156,41.39500045776367,667600.0,28.517366409301758,28.491193135579426,27.93561664581299,27.132491760253906,25.985706901550294
2004-04-06,42.02000045776367,41.375,41.435001373291016,42.0099983215332,1093000.0,28.941055297851562,28.525868860880532,27.997862815856934,27.158595943450926,26.009709758758547
2004-04-07,41.875,41.529998779296875,41.79999923706055,41.69499969482422,593200.0,28.724044799804688,28.518291091918947,28.055700187683104,27.180142345428468,26.034170866012573
2004-04-08,42.02000045776367,41.54999923706055,41.81999969482422,41.70500183105469,520000.0,28.730937957763672,28.50474281311035,28.11634941101074,27.201416854858397,26.058140745162962
2004-04-12,41.959999084472656,41.474998474121094,41.689998626708984,41.494998931884766,429000.0,28.586271286010742,28.493031565348307,28.171088485717775,27.224007263183594,26.082693138122558
2004-04-13,41.51499938964844,40.755001068115234,41.51499938964844,40.89500045776367,666600.0,28.17292022705078,28.477186711629233,28.216806411743164,27.241747817993165,26.10528058052063
2004-04-14,41.650001525878906,40.54999923706055,40.54999923706055,41.64500045776367,985600.0,28.689605712890625,28.4969357808431,28.265864067077636,27.265166873931886,26.130315742492677
2004-04-15,42.494998931884766,41.41999816894531,41.64500045776367,42.189998626708984,1364200.0,29.065061569213867,28.549292882283527,28.314134407043458,27.291863021850585,26.15749955177307
2004-04-16,43.125,42.29999923706055,42.45000076293945,43.10499954223633,954400.0,29.695404052734375,28.64367281595866,28.376725997924805,27.326192760467528,26.186308727264404
2004-04-19,43.0,42.529998779296875,42.97999954223633,42.540000915527344,636200.0,29.306161880493164,28.718303680419922,28.42645893096924,27.354693164825438,26.212544107437132
2004-04-20,42.66999816894531,42.244998931884766,42.57500076293945,42.275001525878906,589200.0,29.123613357543945,28.75963846842448,28.47315761566162,27.378316917419433,26.237917652130125
2004-04-21,42.45000076293945,42.125,42.20000076293945,42.32500076293945,729000.0,29.158058166503906,28.802121098836263,28.520819664001465,27.402730712890627,26.26363302230835
2004-04-22,43.625,42.04499816894531,42.54999923706055,43.505001068115234,1446200.0,29.97097396850586,28.897650400797527,28.582820053100587,27.43623369216919,26.292531061172486
2004-04-23,43.89500045776367,43.310001373291016,43.5099983215332,43.779998779296875,743200.0,30.160417556762695,29.013616943359374,28.6386674118042,27.471459579467773,26.323343057632446
2004-04-26,45.1349983215332,44.36000061035156,44.95000076293945,45.04499816894531,2135800.0,31.031885147094727,29.19158515930176,28.714618110656737,27.51608585357666,26.35785093307495
2004-04-27,45.03499984741211,44.59000015258789,44.75,44.650001525878906,1194000.0,30.75978660583496,29.341079839070638,28.788897933959962,27.55583127975464,26.39094744682312
2004-04-28,44.654998779296875,44.31999969482422,44.654998779296875,44.345001220703125,1006000.0,30.54964256286621,29.448318990071616,28.85376396179199,27.592172584533692,26.423451137542724
2004-04-29,44.56999969482422,44.25,44.42499923706055,44.45000076293945,866400.0,30.621994018554688,29.574848937988282,28.917814407348633,27.63150011062622,26.45570602416992
2004-04-30,44.625,44.13999938964844,44.375,44.44499969482422,937000.0,30.61854362487793,29.7006893157959,28.980561408996582,27.671238708496094,26.48702784538269
2004-05-03,45.08000183105469,44.42499923706055,44.42499923706055,44.959999084472656,769000.0,30.973331451416016,29.85982666015625,29.02599464416504,27.714148082733153,26.517901906967165
2004-05-04,45.119998931884766,44.7599983215332,44.900001525878906,44.89500045776367,1212000.0,30.92856216430664,30.043536122639974,29.067949409484864,27.759215297698976,26.54770411491394
2004-05-05,45.1150016784668,44.665000915527344,44.89500045776367,45.04499816894531,877200.0,31.031885147094727,30.199688084920247,29.114037055969238,27.80809268951416,26.579651050567627
2004-05-06,45.185001373291016,44.79999923706055,45.04499816894531,44.935001373291016,1057800.0,30.956111907958984,30.325758107503255,29.159022750854493,27.854086742401122,26.609251832962038
2004-05-07,45.099998474121094,44.61000061035156,44.834999084472656,44.61000061035156,1939000.0,30.73221206665039,30.394878641764322,29.201459617614745,27.89804748535156,26.638258848190308
2004-05-10,45.029998779296875,44.45500183105469,44.61000061035156,44.625,1185000.0,30.74254035949707,30.49063720703125,29.245205116271972,27.940054531097413,26.667538013458252
2004-05-11,44.625,44.29499816894531,44.5,44.415000915527344,900400.0,30.597883224487305,30.588921864827473,29.278823890686034,27.981369304656983,26.694855842590332
2004-05-12,44.5,44.119998931884766,44.400001525878906,44.31999969482422,1150000.0,30.532434463500977,30.680546951293945,29.318780784606933,28.02278381347656,26.72299967765808
2004-05-13,44.54999923706055,44.165000915527344,44.275001525878906,44.54999923706055,987200.0,30.690887451171875,30.72854118347168,29.36128650665283,28.06639991760254,26.75198663711548
2004-05-14,44.560001373291016,44.25,44.45000076293945,44.2599983215332,1465200.0,30.491092681884766,30.750586191813152,29.406961135864258,28.110589218139648,26.78004249572754
2004-05-17,44.599998474121094,43.82500076293945,44.20000076293945,44.435001373291016,924000.0,30.61166000366211,30.722571182250977,29.43837532043457,28.154715766906737,26.8096169757843
