Date,High,Low,Open,Close,Volume,Adj Close,GPN-15ma,GPN-50ma,GPN-100ma,GPN-200ma
2003-03-11,6.747499942779541,6.5625,6.739999771118164,6.622499942779541,227600.0,6.442335605621338,6.782164223988851,7.058428449630737,7.083331665992737,6.93408723115921
2003-03-12,6.647500038146973,6.5,6.599999904632568,6.537499904632568,846800.0,6.359643936157227,6.739036750793457,7.0333498764038085,7.081429176330566,6.921940982341766
2003-03-13,6.602499961853027,6.512499809265137,6.5625,6.5625,634800.0,6.383967399597168,6.702719179789225,7.007786388397217,7.074483432769775,6.911465904712677
2003-03-14,6.612500190734863,6.537499904632568,6.567500114440918,6.599999904632568,379200.0,6.42044734954834,6.660240395863851,6.980718183517456,7.070206217765808,6.901500084400177
2003-03-17,6.724999904632568,6.542500019073486,6.599999904632568,6.715000152587891,1266000.0,6.532318115234375,6.636893367767334,6.957150230407715,7.063992238044738,6.891548860073089
2003-03-18,6.949999809265137,6.71999979019165,6.727499961853027,6.900000095367432,1111600.0,6.712287425994873,6.631219005584716,6.937715978622436,7.0614451932907105,6.881165828704834
2003-03-19,7.057499885559082,6.824999809265137,6.912499904632568,6.987500190734863,283600.0,6.797402858734131,6.637055683135986,6.919352617263794,7.060185799598694,6.87100255727768
2003-03-20,7.224999904632568,6.974999904632568,7.0625,7.175000190734863,1016000.0,6.979804039001465,6.651647694905599,6.905122995376587,7.060459418296814,6.8634098267555235
2003-03-21,7.809999942779541,7.235000133514404,7.28249979019165,7.702499866485596,1146000.0,7.492952346801758,6.6981795946756995,6.904410610198974,7.065670533180237,6.859496567249298
2003-03-24,7.664999961853027,7.425000190734863,7.662499904632568,7.519999980926514,528000.0,7.315418243408203,6.731092548370361,6.900876131057739,7.070537033081055,6.8547925066947935
2003-03-25,7.652500152587891,7.472499847412109,7.519999980926514,7.590000152587891,410000.0,7.383514881134033,6.776003360748291,6.896274976730346,7.078897500038147,6.850005192756653
2003-03-26,7.574999809265137,7.364999771118164,7.574999809265137,7.414999961853027,1011200.0,7.21327543258667,6.802430979410807,6.888269033432007,7.0849493217468265,6.844911472797394
2003-03-27,7.53249979019165,7.340000152587891,7.414999961853027,7.474999904632568,374800.0,7.271642684936523,6.839721330006918,6.88206190109253,7.0891598081588745,6.840351679325104
2003-03-28,7.545000076293945,7.400000095367432,7.487500190734863,7.472499847412109,490000.0,7.269209384918213,6.8737691879272464,6.878963241577148,7.089756999015808,6.8355376291275025
2003-03-31,7.630000114440918,7.317500114440918,7.462500095367432,7.630000114440918,504800.0,7.422424793243408,6.933109633127848,6.881260290145874,7.0921046161651615,6.83221599817276
2003-04-01,7.625,7.352499961853027,7.599999904632568,7.517499923706055,714800.0,7.312985897064209,6.991152985890706,6.883262844085693,7.094473333358764,6.827499775886536
2003-04-02,7.789999961853027,7.579999923706055,7.579999923706055,7.769999980926514,646000.0,7.5586161613464355,7.071084467569987,6.895278034210205,7.099152822494506,6.823212716579437
2003-04-03,7.775000095367432,7.519999980926514,7.772500038146973,7.610000133514404,540400.0,7.402968883514404,7.139017899831136,6.906171627044678,7.102445616722107,6.817856864929199
2003-04-04,7.724999904632568,7.550000190734863,7.625,7.695000171661377,410400.0,7.485658168792725,7.2100319544474285,6.9180876159667966,7.108456802368164,6.812853915691376
2003-04-07,7.847499847412109,7.697500228881836,7.820000171661377,7.722499847412109,646000.0,7.5124077796936035,7.275371265411377,6.925001497268677,7.1167724609375,6.809982199668884
2003-04-08,7.744999885559082,7.550000190734863,7.722499847412109,7.587500095367432,443200.0,7.3810811042785645,7.31995751063029,6.937060260772705,7.124841833114624,6.807482850551605
2003-04-09,7.650000095367432,7.4375,7.574999809265137,7.482500076293945,533200.0,7.278937816619873,7.352059841156006,6.948581819534302,7.1297526454925535,6.805743911266327
2003-04-10,7.59250020980835,7.427499771118164,7.477499961853027,7.565000057220459,911200.0,7.359194755554199,7.3773525555928545,6.957337141036987,7.135393161773681,6.807130091190338
2003-04-11,7.724999904632568,7.587500095367432,7.662499904632568,7.667500019073486,690000.0,7.458906650543213,7.375082842508951,6.971729564666748,7.141326489448548,6.807985820770264
2003-04-14,7.992499828338623,7.712500095367432,7.712500095367432,7.927499771118164,715200.0,7.7118330001831055,7.401510492960612,6.987391967773437,7.150444803237915,6.810130393505096
2003-04-15,8.135000228881836,7.787499904632568,7.927499771118164,8.119999885559082,1262000.0,7.8990912437438965,7.4358822504679365,7.005973768234253,7.1609500122070315,6.813610751628875
2003-04-16,8.175000190734863,7.885000228881836,8.175000190734863,7.949999809265137,813200.0,7.733719825744629,7.470578543345133,7.019645328521729,7.1676400804519655,6.8149326086044315
2003-04-17,7.962500095367432,7.897500038146973,7.925000190734863,7.90749979019165,350000.0,7.692374229431152,7.498627312978109,7.033169956207275,7.172896685600281,6.81595088481903
2003-04-21,7.932499885559082,7.762499809265137,7.932499885559082,7.824999809265137,624800.0,7.612120628356934,7.52148806254069,7.049412336349487,7.1768893098831175,6.817209501266479
2003-04-22,7.9375,7.8125,7.824999809265137,7.894999980926514,698000.0,7.680215835571289,7.538674132029215,7.066433792114258,7.182680006027222,6.817598004341125
2003-04-23,8.069999694824219,7.847499847412109,7.909999847412109,8.017499923706055,590400.0,7.799384117126465,7.571100680033366,7.08603289604187,7.189225277900696,6.818885004520416
2003-04-24,7.929999828338623,7.847499847412109,7.917500019073486,7.855000019073486,470800.0,7.641305446624756,7.57661329905192,7.1005276107788085,7.1944811916351314,6.819950585365295
2003-04-25,7.84499979019165,7.5,7.824999809265137,7.5,1356000.0,7.295962333679199,7.569479529062907,7.110255537033081,7.197425103187561,6.819931070804596
2003-04-28,7.752500057220459,7.5,7.5,7.735000133514404,503200.0,7.524569511413574,7.572073618570964,7.126112070083618,7.201756505966187,6.822446758747101
2003-04-29,7.75,7.612500190734863,7.735000133514404,7.707499980926514,642800.0,7.49781608581543,7.571100838979086,7.1403634643554685,7.205893244743347,6.825070812702179
2003-04-30,7.887499809265137,7.65500020980835,7.707499980926514,7.752500057220459,508000.0,7.541594982147217,7.581801764170328,7.153350334167481,7.208330621719361,6.829281718730926
2003-05-01,7.737500190734863,7.5625,7.737500190734863,7.570000171661377,865600.0,7.364058494567871,7.587476476033529,7.160500383377075,7.208749780654907,6.8318422770500185
2003-05-02,7.617499828338623,7.512499809265137,7.570000171661377,7.605000019073486,960000.0,7.398107051849365,7.590070629119873,7.1698879051208495,7.208659424781799,6.833761990070343
2003-05-05,7.762499809265137,7.607500076293945,7.65500020980835,7.724999904632568,572800.0,7.514841079711914,7.593799591064453,7.179032144546508,7.210416393280029,6.841495122909546
2003-05-06,7.855000019073486,7.737500190734863,7.737500190734863,7.807499885559082,498000.0,7.595094680786133,7.586017036437989,7.193283567428589,7.2129758977890015,6.8522686004638675
2003-05-07,7.762499809265137,7.659999847412109,7.724999904632568,7.664999961853027,582000.0,7.456474304199219,7.556509240468343,7.206464996337891,7.213784923553467,6.862348976135254
2003-05-08,7.75,7.644999980926514,7.664999961853027,7.712500095367432,636000.0,7.502680778503418,7.541106637318929,7.222321557998657,7.215226001739502,6.872309319972992
2003-05-09,7.809999942779541,7.650000095367432,7.699999809265137,7.75,312400.0,7.5391621589660645,7.530892499287924,7.237886323928833,7.217639050483704,6.8816167569160465
2003-05-12,7.804999828338623,7.704999923706055,7.737500190734863,7.795000076293945,830800.0,7.582934856414795,7.528946781158448,7.253645544052124,7.219275517463684,6.88981141090393
2003-05-13,7.800000190734863,7.712500095367432,7.795000076293945,7.744999885559082,321200.0,7.534296989440918,7.519218858083089,7.267897005081177,7.221251330375671,6.8979928898811345
2003-05-14,7.800000190734863,7.712500095367432,7.75,7.752500057220459,231200.0,7.551342487335205,7.502682749430338,7.2847268009185795,7.224150462150574,6.904843192100525
2003-05-15,7.824999809265137,7.672500133514404,7.75,7.755000114440918,362800.0,7.553777694702148,7.496847565968832,7.299465131759644,7.223431077003479,6.910470886230469
2003-05-16,7.832499980926514,7.625,7.699999809265137,7.707499980926514,666800.0,7.507510662078857,7.510950787862142,7.3153695964813235,7.222006168365478,6.916533064842224
2003-05-19,7.739999771118164,7.625,7.707499980926514,7.684999942779541,448000.0,7.485595226287842,7.508352502187093,7.329911670684814,7.219633569717407,6.924664733409881
2003-05-20,7.747499942779541,7.627500057220459,7.682499885559082,7.6875,412800.0,7.488028526306152,7.507699998219808,7.34902587890625,7.216993837356568,6.93347439289093
2003-05-21,7.802499771118164,7.632500171661377,7.675000190734863,7.769999980926514,384800.0,7.56838846206665,7.509486230214437,7.371546936035156,7.214987692832946,6.943291146755218
2003-05-22,7.877500057220459,7.760000228881836,7.795000076293945,7.787499904632568,475600.0,7.5854339599609375,7.524244594573974,7.39606273651123,7.214706306457519,6.9519825315475465
2003-05-23,7.840000152587891,7.755000114440918,7.800000190734863,7.775000095367432,121600.0,7.5732598304748535,7.53592144648234,7.4198485851287845,7.213817486763,6.959910900592804
2003-05-27,8.072500228881836,7.730000019073486,7.75,7.962500095367432,982400.0,7.755892276763916,7.551991526285807,7.446557483673096,7.213637833595276,6.967711322307586
2003-05-28,8.050000190734863,7.985000133514404,7.987500190734863,8.005000114440918,304000.0,7.7972893714904785,7.565471172332764,7.471856908798218,7.214503569602966,6.976784057617188
2003-05-29,8.1875,7.992499828338623,8.005000114440918,8.147500038146973,755600.0,7.936093330383301,7.597445774078369,7.496333026885987,7.217024502754211,6.9851949453353885
2003-05-30,8.5,8.175000190734863,8.175000190734863,8.5,1051200.0,8.279446601867676,7.649230162302653,7.5259739017486575,7.222663259506225,6.995734198093414
2003-06-02,8.6225004196167,8.487500190734863,8.524999618530273,8.574999809265137,596000.0,8.352499961853027,7.703452682495117,7.553427820205688,7.229275407791138,7.00708734035492
2003-06-03,8.550000190734863,8.399999618530273,8.550000190734863,8.449999809265137,481600.0,8.230744361877441,7.746639982859294,7.568183660507202,7.236297135353088,7.017055723667145
2003-06-04,8.520000457763672,8.449999809265137,8.462499618530273,8.505000114440918,254400.0,8.284319877624512,7.7966415087382,7.587561693191528,7.244218912124634,7.0266372275352476
2003-06-05,8.65999984741211,8.494999885559082,8.507499694824219,8.654999732971191,462800.0,8.430423736572266,7.855246925354004,7.608499870300293,7.252387423515319,7.03480313539505
2003-06-06,8.787500381469727,8.625,8.65250015258789,8.632499694824219,725600.0,8.408504486083984,7.912228711446127,7.632404451370239,7.260336742401123,7.0437445640563965
2003-06-09,8.612500190734863,8.287500381469727,8.600000381469727,8.364999771118164,361600.0,8.147953033447266,7.954924869537353,7.6499306583404545,7.265996279716492,7.05089823961258
2003-06-10,8.387499809265137,8.274999618530273,8.342499732971191,8.385000228881836,324000.0,8.167436599731445,8.00038096110026,7.667895202636719,7.273429222106934,7.058028082847596
2003-06-11,8.515000343322754,8.350000381469727,8.375,8.449999809265137,175200.0,8.230744361877441,8.049895350138346,7.6840615940094,7.282660942077637,7.066311085224152
2003-06-12,8.59000015258789,8.425000190734863,8.4399995803833,8.577500343322754,256400.0,8.354939460754395,8.102332083384196,7.704900665283203,7.2940817546844485,7.074681572914123
2003-06-13,8.537500381469727,8.362500190734863,8.537500381469727,8.432499885559082,334800.0,8.213696479797363,8.14421625137329,7.718002271652222,7.306640152931213,7.082467093467712
2003-06-16,8.4975004196167,8.350000381469727,8.407500267028809,8.4975004196167,373600.0,8.27701473236084,8.191133244832356,7.73548318862915,7.320827407836914,7.092206077575684
2003-06-17,8.550000190734863,8.362500190734863,8.510000228881836,8.47249984741211,352000.0,8.252663612365723,8.224251333872477,7.75082329750061,7.3344554567337035,7.100150063037872
2003-06-18,8.5,8.392499923706055,8.475000381469727,8.454999923706055,252000.0,8.23560905456543,8.253472646077475,7.765287322998047,7.345144410133361,7.107548031806946
2003-06-19,8.462499618530273,8.197500228881836,8.462499618530273,8.212499618530273,357200.0,7.99940824508667,8.257693640391032,7.777653865814209,7.357357063293457,7.1149289774894715
2003-06-20,8.282500267028809,8.175000190734863,8.262499809265137,8.262499809265137,316400.0,8.04810905456543,8.242271137237548,7.79303729057312,7.370809555053711,7.122189681529999
2003-06-23,8.25,7.892499923706055,8.25,7.994999885559082,1045200.0,7.787550926208496,8.20460786819458,7.801604413986206,7.379470777511597,7.130220949649811
2003-06-24,8.020000457763672,7.9375,7.989999771118164,7.987500190734863,696800.0,7.780247211456299,8.174574724833171,7.808031225204468,7.3898803949356076,7.138276331424713
2003-06-25,8.824999809265137,8.220000267028809,8.3125,8.699999809265137,2260400.0,8.474260330200195,8.187237421671549,7.82327977180481,7.405335869789123,7.152699637413025
2003-06-26,8.765000343322754,8.595000267028809,8.702500343322754,8.725000381469727,651600.0,8.498608589172363,8.191783078511556,7.835270118713379,7.420621943473816,7.167693314552307
2003-06-27,8.920000076293945,8.744999885559082,8.75,8.875,699200.0,8.644718170166016,8.207530657450357,7.853490085601806,7.4365677070617675,7.182132298946381
2003-06-30,8.949999809265137,8.845000267028809,8.8774995803833,8.875,1026000.0,8.644718170166016,8.240648333231608,7.872536964416504,7.452853460311889,7.196619772911072
2003-07-01,8.949999809265137,8.677499771118164,8.899999618530273,8.852499961853027,740400.0,8.62279987335205,8.271005884806316,7.892750549316406,7.471081442832947,7.211361420154572
2003-07-02,8.920000076293945,8.824999809265137,8.827500343322754,8.845000267028809,706400.0,8.615493774414062,8.29665584564209,7.911456108093262,7.48894495010376,7.22623626947403
2003-07-03,9.024999618530273,8.84000015258789,8.84000015258789,8.869999885559082,409600.0,8.639848709106445,8.315649795532227,7.928265399932862,7.5071491479873655,7.240481150150299
2003-07-07,9.204999923706055,8.912500381469727,8.912500381469727,9.204999923706055,561600.0,8.96615219116211,8.36581350962321,7.9547623348236085,7.527644972801209,7.257303292751312
2003-07-08,9.487500190734863,9.212499618530273,9.225000381469727,9.385000228881836,1586800.0,9.141483306884766,8.423444747924805,7.99167275428772,7.550964145660401,7.271885981559754
2003-07-09,9.442500114440918,9.295000076293945,9.359999656677246,9.367500305175781,398000.0,9.124439239501953,8.48156312306722,8.023670148849487,7.574891109466552,7.2863955783844
2003-07-10,9.337499618530273,9.162500381469727,9.337499618530273,9.182499885559082,256000.0,8.944239616394043,8.528805160522461,8.05259861946106,7.596481041908264,7.299773807525635
2003-07-11,9.407500267028809,9.199999809265137,9.199999809265137,9.307499885559082,409200.0,9.065994262695312,8.599910895029703,8.08308660507202,7.618218469619751,7.314294304847717
2003-07-14,9.3774995803833,9.132499694824219,9.332500457763672,9.207500457763672,647600.0,8.968588829040527,8.661276213328044,8.115177211761475,7.637838797569275,7.328364155292511
2003-07-15,9.177499771118164,8.960000038146973,9.175000190734863,9.0625,722000.0,8.827350616455078,8.730596192677815,8.14376208305359,7.656824994087219,7.341485314369201
2003-07-16,9.067500114440918,8.800000190734863,9.067500114440918,8.897500038146973,1041200.0,8.666632652282715,8.789688555399577,8.166797914505004,7.672915029525757,7.353839251995087
2003-07-17,8.887499809265137,8.59000015258789,8.887499809265137,8.677499771118164,562000.0,8.452340126037598,8.788227208455403,8.183942823410034,7.688613195419311,7.365061109066009
2003-07-18,9.037500381469727,8.737500190734863,8.927499771118164,8.797499656677246,1062400.0,8.569226264953613,8.792935053507486,8.206197862625123,7.706331429481506,7.37490314245224
2003-07-21,8.8100004196167,8.642499923706055,8.8100004196167,8.7524995803833,397200.0,8.525391578674316,8.78497994740804,8.22665207862854,7.724486818313599,7.385144388675689
2003-07-22,8.787500381469727,8.555000305175781,8.755000114440918,8.732500076293945,446000.0,8.505915641784668,8.77572644551595,8.245987148284913,7.741936736106872,7.397046363353729
2003-07-23,8.789999961853027,8.672499656677246,8.770000457763672,8.762499809265137,296400.0,8.535138130187988,8.769882329305013,8.265031213760375,7.75933837890625,7.409470336437225
2003-07-24,8.8100004196167,8.625,8.789999961853027,8.625,275200.0,8.401200294494629,8.755596097310384,8.28236927986145,7.775133142471313,7.421188235282898
2003-07-25,8.850000381469727,8.625,8.657500267028809,8.787500381469727,318000.0,8.559492111206055,8.750238990783691,8.302532272338867,7.793629536628723,7.433818838596344
2003-07-28,8.835000038146973,8.71500015258789,8.8125,8.787500381469727,245600.0,8.559492111206055,8.723128318786621,8.322646560668945,7.811055846214295,7.446813189983368
2003-07-29,8.837499618530273,8.692500114440918,8.770000457763672,8.732500076293945,281600.0,8.505915641784668,8.680757141113281,8.342614660263061,7.828992128372192,7.457975542545318
2003-07-30,8.867500305175781,8.6875,8.744999885559082,8.850000381469727,393600.0,8.620368957519531,8.647152455647786,8.365310134887695,7.847610902786255,7.468691675662995
2003-07-31,8.864999771118164,8.725000381469727,8.862500190734863,8.802499771118164,261600.0,8.574103355407715,8.622476704915364,8.387031631469727,7.868028755187988,7.478473229408264
2003-08-01,8.779999732971191,8.6274995803833,8.779999732971191,8.6274995803833,329200.0,8.403637886047363,8.578319613138834,8.40373661994934,7.887641777992249,7.485486721992492
2003-08-04,8.635000228881836,8.542499542236328,8.6274995803833,8.555000305175781,345600.0,8.333020210266113,8.535948371887207,8.418688344955445,7.907375540733337,7.494402358531952
2003-08-05,8.662500381469727,8.550000190734863,8.587499618530273,8.572500228881836,475200.0,8.350064277648926,8.504129282633464,8.434224433898926,7.927036509513855,7.500759971141815
2003-08-06,8.59749984741211,8.492500305175781,8.5625,8.492500305175781,182400.0,8.27214241027832,8.477829933166504,8.444549436569213,7.945553460121155,7.507879838943482
2003-08-07,8.512499809265137,8.417499542236328,8.512499809265137,8.452500343322754,153600.0,8.233180046081543,8.463219261169433,8.453267250061035,7.962562079429627,7.513277158737183
2003-08-08,8.555000305175781,8.475000381469727,8.487500190734863,8.520000457763672,205200.0,8.298927307128906,8.445199330647787,8.460523929595947,7.978428478240967,7.519936835765838
2003-08-11,8.529999732971191,8.462499618530273,8.5,8.462499618530273,203200.0,8.242920875549316,8.426367950439452,8.45979341506958,7.992883658409118,7.526534729003906
2003-08-12,9.082500457763672,8.737500190734863,8.737500190734863,8.989999771118164,2005600.0,8.756732940673828,8.44308910369873,8.467878074645997,8.010652947425843,7.5355561828613284
2003-08-13,9.202500343322754,9.037500381469727,9.037500381469727,9.135000228881836,1357200.0,8.907880783081055,8.4679386138916,8.481420803070069,8.024802231788636,7.545236382484436
2003-08-14,9.287500381469727,9.154999732971191,9.154999732971191,9.257499694824219,584000.0,9.02733325958252,8.509680811564127,8.496281070709228,8.04192138195038,7.556229207515717
2003-08-15,9.3125,9.162500381469727,9.307499885559082,9.204999923706055,596000.0,8.9761381149292,8.537457211812336,8.507195358276368,8.05784761428833,7.568372557163238
2003-08-18,9.422499656677246,9.234999656677246,9.242500305175781,9.362500190734863,427200.0,9.129717826843262,8.575472259521485,8.521619625091553,8.077012038230896,7.580980679988861
2003-08-19,9.537500381469727,9.350000381469727,9.387499809265137,9.460000038146973,448400.0,9.224798202514648,8.62339776357015,8.5431565284729,8.096543593406677,7.592851700782776
2003-08-20,9.550000190734863,9.317500114440918,9.425000190734863,9.524999618530273,424400.0,9.28818416595459,8.66791877746582,8.565571479797363,8.11673334121704,7.603245170116424
2003-08-21,9.607500076293945,9.4350004196167,9.550000190734863,9.449999809265137,324000.0,9.215047836303711,8.710648409525554,8.585257549285888,8.134659571647644,7.613382093906402
2003-08-22,9.512499809265137,9.3149995803833,9.487500190734863,9.322500228881836,300800.0,9.090717315673828,8.756453704833984,8.599973106384278,8.15243688583374,7.623455109596253
2003-08-25,9.329999923706055,9.220000267028809,9.329999923706055,9.272500038146973,134000.0,9.041961669921875,8.803716468811036,8.616538410186768,8.167270340919494,7.633211581707001
2003-08-26,9.255000114440918,9.050000190734863,9.25,9.182499885559082,294000.0,8.954198837280273,8.843992106119792,8.630082092285157,8.182782640457154,7.6426141285896305
2003-08-27,9.22249984741211,9.130000114440918,9.199999809265137,9.182499885559082,131200.0,8.954198837280273,8.889462534586588,8.644112796783448,8.19746804714203,7.6529624247550965
2003-08-28,9.3100004196167,9.162500381469727,9.199999809265137,9.307499885559082,253200.0,9.076085090637207,8.945656204223633,8.660922317504882,8.213104820251464,7.664938640594483
2003-08-29,9.4399995803833,9.260000228881836,9.3125,9.4375,262000.0,9.202856063842773,9.00591812133789,8.684991273880005,8.231322569847107,7.678082201480866
2003-09-02,9.5625,9.40250015258789,9.467499732971191,9.537500381469727,485200.0,9.300373077392578,9.076414934794109,8.710036554336547,8.251536922454834,7.690644783973694
2003-09-03,9.607500076293945,9.5,9.512499809265137,9.5625,298400.0,9.324748992919922,9.114282671610514,8.740780515670776,8.271192464828491,7.703292813301086
2003-09-04,9.567500114440918,9.362500190734863,9.5625,9.404999732971191,356000.0,9.17116641998291,9.131835047403971,8.768598899841308,8.288315062522889,7.714820775985718
2003-09-05,9.449999809265137,9.322500228881836,9.404999732971191,9.4375,474400.0,9.202856063842773,9.143536567687988,8.78317081451416,8.303225293159485,7.7268350481987
2003-09-08,9.475000381469727,9.352499961853027,9.375,9.395000457763672,865200.0,9.161415100097656,9.15588836669922,8.796426944732666,8.315848531723022,7.738399271965027
2003-09-09,9.487500190734863,9.375,9.399999618530273,9.425000190734863,813600.0,9.190666198730469,9.1599515914917,8.807345905303954,8.330417995452882,7.749029037952423
2003-09-10,9.427499771118164,9.375,9.425000190734863,9.380000114440918,1025200.0,9.1467866897583,9.15475082397461,8.8173872756958,8.344962120056152,7.758929402828216
2003-09-11,9.412500381469727,9.287500381469727,9.412500381469727,9.387499809265137,1328400.0,9.154099464416504,9.145811843872071,8.82801326751709,8.360381908416748,7.768635609149933
2003-09-12,9.40999984741211,9.287500381469727,9.350000381469727,9.392499923706055,856800.0,9.15897274017334,9.142073504130046,8.838882846832275,8.37516947746277,7.778924741744995
2003-09-15,9.427499771118164,9.342499732971191,9.375,9.414999961853027,372800.0,9.18091869354248,9.14808692932129,8.849704246520997,8.388984823226929,7.789105050563812
2003-09-16,9.53499984741211,9.34000015258789,9.414999961853027,9.53499984741211,769600.0,9.297933578491211,9.165151723225911,8.856339874267578,8.405551104545593,7.8000161480903625
2003-09-17,9.890000343322754,9.494999885559082,9.5,9.737500190734863,1449600.0,9.495397567749023,9.201231638590494,8.863418159484864,8.42754545688629,7.812485280036927
2003-09-18,9.787500381469727,9.5,9.675000190734863,9.517499923706055,1647600.0,9.280868530273438,9.223009618123372,8.866546745300292,8.44510844707489,7.823432476520538
2003-09-19,9.710000038146973,9.5,9.5,9.520000457763672,612800.0,9.283308029174805,9.236824480692546,8.873328113555909,8.462963366508484,7.834428305625916
2003-09-22,9.65250015258789,9.5,9.524999618530273,9.582500457763672,591600.0,9.344257354736328,9.246251233418782,8.878893375396729,8.480989990234375,7.844660305976868
2003-09-23,9.6875,9.462499618530273,9.640000343322754,9.462499618530273,901600.0,9.2272367477417,9.241375478108724,8.884066333770752,8.499621772766114,7.85418577671051
2003-09-24,9.5024995803833,9.337499618530273,9.425000190734863,9.337499618530273,1244000.0,9.105340957641602,9.226748275756837,8.889626140594482,8.516694111824036,7.862676768302918
2003-09-25,9.404999732971191,9.262499809265137,9.359999656677246,9.262499809265137,1846400.0,9.032207489013672,9.217484347025554,8.896937637329101,8.531867775917053,7.871142084598541
2003-09-26,9.3149995803833,9.087499618530273,9.300000190734863,9.087499618530273,943200.0,8.861557960510254,9.194731140136719,8.905121994018554,8.544532408714295,7.878754153251648
2003-09-29,9.324999809265137,9.0625,9.162500381469727,9.0625,1072400.0,8.837181091308594,9.173115539550782,8.910481090545654,8.558339476585388,7.886062200069428
2003-09-30,9.199999809265137,9.0,9.100000381469727,9.0,792400.0,8.776236534118652,9.145486895243327,8.915497989654542,8.57107503414154,7.893150517940521
2003-10-01,9.397500038146973,9.140000343322754,9.25,9.397500038146973,1606400.0,9.16385269165039,9.1466246287028,8.928656730651856,8.587321939468383,7.902480494976044
2003-10-02,9.625,9.375,9.392499923706055,9.6225004196167,1389200.0,9.383256912231445,9.161901791890463,8.945619106292725,8.60532516002655,7.912300338745117
2003-10-03,9.737500190734863,9.625,9.662500381469727,9.677499771118164,548800.0,9.436887741088867,9.180429458618164,8.966332855224609,8.62435106754303,7.922801198959351
2003-10-06,9.9350004196167,9.6899995803833,9.6899995803833,9.9350004196167,800400.0,9.687989234924316,9.214234161376954,8.988902797698975,8.645717535018921,7.934933998584747
2003-10-07,9.977499961853027,9.854999542236328,9.942500114440918,9.914999961853027,486800.0,9.668482780456543,9.238937441507975,9.011082611083985,8.666864585876464,7.9451478314399715
2003-10-08,9.9350004196167,9.770000457763672,9.930000305175781,9.835000038146973,491200.0,9.59047794342041,9.2452761332194,9.0327738571167,8.68769425868988,7.9548502135276795
2003-10-09,9.97249984741211,9.765000343322754,9.875,9.78499984741211,671600.0,9.541719436645508,9.262666193644206,9.051200866699219,8.708255500793458,7.9639445352554326
2003-10-10,9.887499809265137,9.789999961853027,9.822500228881836,9.842499732971191,253200.0,9.597790718078613,9.283631706237793,9.071674613952636,8.729353122711181,7.973173480033875
2003-10-13,9.90999984741211,9.8125,9.867500305175781,9.892499923706055,273200.0,9.646544456481934,9.3037841796875,9.096532745361328,8.750134682655334,7.982561187744141
2003-10-14,9.892499923706055,9.6875,9.892499923706055,9.734999656677246,492800.0,9.492959976196289,9.321499061584472,9.11973154067993,8.769209942817689,7.991958124637604
2003-10-15,9.75,9.595000267028809,9.75,9.6850004196167,452000.0,9.444204330444336,9.344089953104655,9.14161434173584,8.787919387817382,8.000868437290192
2003-10-16,9.767499923706055,9.630000114440918,9.647500038146973,9.767499923706055,482800.0,9.524657249450684,9.376919937133788,9.166664638519286,8.80560703754425,8.009622435569764
2003-10-17,9.720000267028809,9.449999809265137,9.720000267028809,9.492500305175781,796000.0,9.256487846374512,9.403248596191407,9.187130794525146,8.82019902229309,8.017351295948028
2003-10-20,9.557499885559082,9.46500015258789,9.557499885559082,9.537500381469727,538000.0,9.300373077392578,9.43412806193034,9.20715970993042,8.833841819763183,8.025433161258697
2003-10-21,9.587499618530273,9.487500190734863,9.587499618530273,9.557499885559082,514400.0,9.319873809814453,9.470370546976726,9.228698768615722,8.84424609184265,8.033454675674438
2003-10-22,9.532500267028809,9.407500267028809,9.532500267028809,9.5,664000.0,9.263802528381348,9.477033869425457,9.238840160369874,8.853359117507935,8.041317262649535
2003-10-23,9.71500015258789,9.457500457763672,9.475000381469727,9.677499771118164,1059200.0,9.436887741088867,9.480609258015951,9.24942029953003,8.86542055130005,8.05085884332657
2003-10-24,9.795000076293945,9.607500076293945,9.65250015258789,9.725000381469727,1072800.0,9.483216285705566,9.483697827657064,9.25853796005249,8.87740951538086,8.060814213752746
2003-10-27,9.787500381469727,9.645000457763672,9.774999618530273,9.734999656677246,491200.0,9.492959976196289,9.470695877075196,9.268874397277832,8.8880348777771,8.070211150646209
2003-10-28,10.0,9.732500076293945,9.75,9.994999885559082,650400.0,9.746498107910156,9.475896898905436,9.28121000289917,8.90141481399536,8.080875778198243
2003-10-29,10.225000381469727,9.96500015258789,9.975000381469727,10.197500228881836,743200.0,9.943964958190918,9.499462699890136,9.295593338012695,8.919374933242798,8.092685606479645
2003-10-30,10.412500381469727,10.1875,10.197500228881836,10.387499809265137,746000.0,10.129239082336426,9.53863067626953,9.312414436340331,8.938992958068848,8.106211090087891
2003-10-31,10.422499656677246,10.324999809265137,10.387499809265137,10.412500381469727,648800.0,10.153615951538086,9.575685691833495,9.33118579864502,8.958221673965454,8.120441308021546
2003-11-03,10.529999732971191,10.399999618530273,10.412500381469727,10.462499618530273,621600.0,10.202370643615723,9.61274077097575,9.353418865203857,8.976695985794068,8.135388870239257
2003-11-04,10.53499984741211,10.412500381469727,10.4375,10.5,502400.0,10.238943099975586,9.662472979227703,9.377358493804932,8.99694845199585,8.151794302463532
2003-11-05,10.637499809265137,10.362500190734863,10.5,10.602499961853027,474400.0,10.338886260986328,9.722118441263834,9.405052242279053,9.017567167282104,8.16919728755951
